Airport name,Year,January,February,March,April,May,June,July,August,September,October,November,December,Whole year,Airport coordinates
Zhukovsky,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('38.117727'), Decimal('55.56167'))"
Gulf Lawrence (Lawrence),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('-71.970927'), Decimal('46.619124'))"
Zeyskaya,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('127.087987'), Decimal('53.690803'))"
Zonalnoe,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('142.756348'), Decimal('50.669311'))"
Zыrjanka,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('150.898525'), Decimal('65.740391'))"
Ivanovo (Yuzhny),2012,893.0,638.0,762.0,758.0,865.0,807.0,1151.0,882.0,930.0,839.0,727.0,0.0,9972.0,"(Decimal('40.94371'), Decimal('56.942303'))"
Igarka,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('86.61538'), Decimal('67.442834'))"
Vorkuta,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('64.434979'), Decimal('63.201582'))"
Izhevsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('53.45064'), Decimal('56.830871'))"
Izhma,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('53.962626'), Decimal('65.026271'))"
Indiga,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('49.047682'), Decimal('67.645944'))"
Inta,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('60.11825'), Decimal('66.053127'))"
Yoshkar-Ola,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.906786'), Decimal('56.700099'))"
Irkutsk,2012,87108.0,84044.0,96762.0,99527.0,101836.0,128765.0,156126.0,156593.0,124408.0,106580.0,103537.0,1497.83,1350773.0,"(Decimal('104.355777'), Decimal('52.273103'))"
Harbin,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('135.033972'), Decimal('44.267001'))"
Kazan,2012,85057.0,83174.0,95134.0,96620.0,119872.0,149536.0,161114.0,164964.0,160122.0,133795.0,124274.0,407.58,1486837.0,"(Decimal('49.298591'), Decimal('55.608089'))"
Kazachinskoye (Kazachinsko),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('107.568638'), Decimal('56.277428'))"
Kaliningrad (Hrabrovo),2012,72571.0,66898.0,77893.0,86480.0,100581.0,117669.0,140538.0,138979.0,112506.0,97622.0,89333.0,499.28,1188442.0,"(Decimal('20.58582'), Decimal('54.883038'))"
Kaluga,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('36.366974'), Decimal('54.54689'))"
Karatayka,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('61.412462'), Decimal('68.764539'))"
Starobachaty,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
cedar,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('79.459059'), Decimal('57.616471'))"
Kemerovo,2012,22004.0,19430.0,22166.0,25928.0,27212.0,38397.0,44342.0,44713.0,39338.0,29219.0,32673.0,540.59,378018.0,"(Decimal('86.118863'), Decimal('55.28199'))"
Keperveem,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('166.145801'), Decimal('67.844582'))"
Ust-kut,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('108.051455'), Decimal('57.770078'))"
Kirov,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('49.346758'), Decimal('58.4975'))"
Kogalym,2012,12714.0,12659.0,12990.0,13181.0,13494.0,13576.0,13970.0,14191.0,13249.0,13122.0,12238.0,311.67,157970.0,"(Decimal('74.5295'), Decimal('62.195565'))"
Kodinsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('99.102052'), Decimal('58.47899'))"
Kolpaşevo,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Komsomolsk-on-Amur,2012,4.0,45.0,2.0,125.0,51.0,2046.0,3112.0,3180.0,2633.0,2546.0,139.0,549.62,13935.0,"(Decimal('136.929004'), Decimal('50.403351'))"
Kondinskoye,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('67.421005'), Decimal('59.654312'))"
Koryaki (Koryaksky),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Kostroma,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('41.013303'), Decimal('57.807633'))"
Kotkin,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('51.114283'), Decimal('67.027658'))"
Kotlas,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('46.703403'), Decimal('61.237562'))"
Krasnodar (Paszkowski),2012,175945.0,151137.0,170998.0,185397.0,213068.0,251289.0,291328.0,301779.0,258163.0,219254.0,190138.0,637.41,2599145.0,"(Decimal('39.139669'), Decimal('45.033923'))"
Krasnoselkup,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('82.460555'), Decimal('65.716517'))"
Krasnoyarsk (Emelyanovo),2012,119502.0,116939.0,129159.0,127764.0,137433.0,183303.0,210808.0,219820.0,186057.0,149141.0,145218.0,1754.63,1873459.0,"(Decimal('92.486391'), Decimal('56.180578'))"
Krasnoyarsk (Cheremshanka),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('92.486391'), Decimal('56.180578'))"
Mound,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.411582'), Decimal('55.462896'))"
Kurilsk (Clear),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('145.681308'), Decimal('43.959284'))"
Kursk (Eastern),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('36.282442'), Decimal('51.749429'))"
red,2012,654.0,588.0,1033.0,1315.0,1605.0,1564.0,2396.0,1711.0,768.0,716.0,815.0,5.53,14118.0,"(Decimal('94.40495'), Decimal('51.676108'))"
Labozhskoe,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('52.092791'), Decimal('67.329986'))"
Zabaykalsk,2012,4702.0,4712.0,5405.0,6073.0,7159.0,7779.0,7934.0,8461.0,6271.0,7759.0,3035.0,301.75,75156.0,"(Decimal('114.831553'), Decimal('60.722585'))"
Лешуконское,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.739403'), Decimal('64.893683'))"
Lipetsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('39.524561'), Decimal('52.698037'))"
Magadan (Magadan-13),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('150.918648'), Decimal('59.623593'))"
Magadan (Falcon),2012,15602.0,16481.0,19301.0,20597.0,24347.0,30723.0,38634.0,40606.0,34225.0,30097.0,23653.0,820.0,318959.0,"(Decimal('150.73116'), Decimal('59.914272'))"
Magnitogorsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('58.761516'), Decimal('53.391002'))"
Maikop,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Mom,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('112.894758'), Decimal('58.314348'))"
Manila,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('165.340345'), Decimal('62.48391'))"
brand,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('170.415063'), Decimal('64.668558'))"
Makhachkala (Uytash),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.655707'), Decimal('42.820909'))"
Mezhdurechensk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Mezen,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.214755'), Decimal('65.873771'))"
Milkovo,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('158.568826'), Decimal('54.681956'))"
Mineral water,2012,85296.0,68953.0,79001.0,91278.0,107819.0,129405.0,145732.0,153293.0,128169.0,104448.0,92552.0,222.0,1279461.0,"(Decimal('43.087648'), Decimal('44.217799'))"
Peaceful,2012,26501.0,27227.0,29734.0,29484.0,30245.0,34798.0,33771.0,37517.0,32546.0,32737.0,29580.0,1599.64,371570.0,"(Decimal('114.022431'), Decimal('62.531382'))"
Moscow (Bykovo),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Moscow (Vnukovo),2012,570969.0,513753.0,601257.0,724951.0,817151.0,979934.0,1102368.0,1135496.0,1001941.0,847018.0,722869.0,4214.07,9699450.0,"(Decimal('37.295014'), Decimal('55.608562'))"
Moscow (Domodedovo),2012,1846941.0,1586263.0,1850300.0,2042656.0,2267260.0,2751577.0,3139513.0,3232687.0,2875168.0,2418399.0,2080266.0,17126.46,28165657.0,"(Decimal('37.767995'), Decimal('55.437168'))"
Moscow (Ostafyevo),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Moscow (Sheremetyevo),2012,1730419.0,1605672.0,1839271.0,1927912.0,2100607.0,2470916.0,2756826.0,2842147.0,2634008.0,2217255.0,1955171.0,19145.3,25959815.0,"(Decimal('37.405974'), Decimal('55.962962'))"
Мотыгино,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('94.738926'), Decimal('58.181907'))"
Murmansk,2012,34968.0,35295.0,41178.0,42572.0,47640.0,53060.0,82291.0,53613.0,49852.0,45314.0,41917.0,160.2,570543.0,"(Decimal('32.758163'), Decimal('68.784743'))"
Cape Schmidt,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('-179.380105'), Decimal('68.864431'))"
Cape-Stone,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Nadym,2012,11489.0,10578.0,11778.0,12630.0,15996.0,17062.0,18410.0,17401.0,15988.0,15037.0,14522.0,65.29,175569.0,"(Decimal('72.69258'), Decimal('65.479934'))"
Nazran (Magas / Sleptsovskaya),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not found
Nalchik,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('43.635863'), Decimal('43.508409'))"
Naryan-Mar,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('53.086319'), Decimal('67.633534'))"
Nelkan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.162463'), Decimal('57.648494'))"
Nerungri (Chulman),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('124.899763'), Decimal('56.905386'))"
Nes,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('44.666347'), Decimal('66.596872'))"
Nižneangarsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('109.599145'), Decimal('55.801344'))"
Nizhnevartovsk,2012,37888.0,37714.0,41880.0,43088.0,48598.0,60442.0,70793.0,70873.0,54966.0,42959.0,41049.0,606.1,591841.0,"(Decimal('76.494691'), Decimal('60.951112'))"
Kazan (Begiševo),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('52.101325'), Decimal('55.564404'))"
Nizhneudinsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('99.063101'), Decimal('54.896019'))"
Nizhny Novgorod (Strigino),2012,36637.0,36553.0,44060.0,46909.0,61165.0,78170.0,83396.0,85728.0,82397.0,63570.0,62175.0,117.13,741621.0,"(Decimal('43.791127'), Decimal('56.219628'))"
lower Pesha,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.722119'), Decimal('66.739662'))"
Nikolaevsk-on-Amur,2012,2151.0,2450.0,2573.0,2775.0,3026.0,3315.0,4001.0,4455.0,3925.0,3047.0,3207.0,16.79,38439.0,"(Decimal('140.663597'), Decimal('53.149961'))"
Nikolskoye,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('166.043519'), Decimal('55.177036'))"
Novokuznetsk,2012,6938.0,6626.0,8410.0,8751.0,8798.0,11031.0,13515.0,16590.0,12153.0,10310.0,9252.0,134.0,122155.0,"(Decimal('86.864303'), Decimal('53.805377'))"
Novosibirsk (North),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('82.667491'), Decimal('55.009425'))"
Novosibirsk (Tolmachyovo),2012,203811.0,194114.0,213297.0,215025.0,235498.0,298070.0,347386.0,350635.0,298738.0,259759.0,248855.0,2429.9,3116210.0,"(Decimal('82.667491'), Decimal('55.009425'))"
New Urengoy,2012,46481.0,43848.0,47829.0,48949.0,55338.0,54816.0,59591.0,60512.0,57114.0,54248.0,52430.0,292.1,637180.0,"(Decimal('76.522422'), Decimal('66.072965'))"
Nogliki,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('143.140926'), Decimal('51.788476'))"
Norilsk,2012,28020.0,23648.0,27199.0,31283.0,45562.0,54158.0,56357.0,60245.0,53666.0,39670.0,31642.0,1848.82,484637.0,"(Decimal('87.342342'), Decimal('69.325039'))"
Norilьsk (But),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('87.342342'), Decimal('69.325039'))"
Noyabrsk,2012,12051.0,12284.0,13197.0,13495.0,15939.0,18888.0,20290.0,20744.0,19337.0,16436.0,15877.0,100.1,196607.0,"(Decimal('75.274455'), Decimal('63.181841'))"
Нюрба,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('118.364259'), Decimal('63.298313'))"
Nyagan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('65.605995'), Decimal('62.101946'))"
Luengo,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('156.534636'), Decimal('51.501392'))"
Olekminsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('120.464672'), Decimal('60.397143'))"
SUV,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('112.47608'), Decimal('68.514229'))"
ohm,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('46.507902'), Decimal('66.65247'))"
Omolon,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('160.545443'), Decimal('65.236944'))"
Omsk (central),2012,51323.0,48873.0,53223.0,57506.0,66045.0,84800.0,103320.0,104045.0,85188.0,69974.0,65082.0,313.0,854435.0,"(Decimal('73.007305'), Decimal('55.085528'))"
Omsukçan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('155.740193'), Decimal('62.459104'))"
Eagle (South),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('36.01938'), Decimal('52.932788'))"
Orenburg (central),2012,23736.0,22780.0,27947.0,31163.0,40116.0,48923.0,58013.0,58314.0,48710.0,36803.0,32227.0,128.65,461823.0,"(Decimal('55.457063'), Decimal('51.79139'))"
Orsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('58.593863'), Decimal('51.076909'))"
Ossora,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('163.064409'), Decimal('59.232256'))"
Okha,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('142.890431'), Decimal('53.517945'))"
Okhotsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('143.065575'), Decimal('59.413192'))"
Palana,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('159.892476'), Decimal('59.0835'))"
Pahachi,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('169.120483'), Decimal('60.555631'))"
Pevek,2012,905.0,979.0,1549.0,1773.0,2094.0,2037.0,2323.0,1975.0,2347.0,2191.0,1613.0,381.0,21186.0,"(Decimal('170.602999'), Decimal('69.788315'))"
Penza,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.023041'), Decimal('53.118367'))"
Perm (Bakharevka),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('56.010461'), Decimal('57.91612'))"
Perm (Bolshoye Savino),2012,56851.0,56477.0,63384.0,68721.0,81547.0,101565.0,107280.0,112155.0,101405.0,86525.0,79477.0,275.71,992968.0,"(Decimal('56.010461'), Decimal('57.91612'))"
Gerbil (Kolguev Island),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('50.249107'), Decimal('69.186265'))"
Petrozavodsk (Besovets),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('34.156265'), Decimal('61.877798'))"
Petrozavodsk (Sands),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('34.156265'), Decimal('61.877798'))"
Petropavlovsk (Yelizovo),2012,30442.0,30245.0,33340.0,39636.0,46158.0,58107.0,73928.0,83654.0,67880.0,50236.0,38761.0,1223.64,597698.0,"(Decimal('158.425285'), Decimal('53.169328'))"
Pechora,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('57.142913'), Decimal('65.116912'))"
pioneer,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('76.278861'), Decimal('59.152775'))"
Plast,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.289996'), Decimal('44.815586'))"
Podkamyennaya Tunguska,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('90.009799'), Decimal('61.599826'))"
Pauline Osipenko,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('136.473657'), Decimal('52.43876'))"
Polar,2012,3227.0,3032.0,3129.0,3194.0,4400.0,5942.0,5094.0,6368.0,6388.0,4139.0,3127.0,461.96,51797.0,"(Decimal('112.038215'), Decimal('66.400137'))"
Providence (Providence Harbor),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('-173.230419'), Decimal('64.38401'))"
Pskov (crosses),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('28.392072'), Decimal('57.797486'))"
Rogachevo (Amderma-2),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('52.477414'), Decimal('71.609701'))"
Rostov-on-Don,2012,121110.0,108184.0,118669.0,133839.0,163138.0,182444.0,196343.0,208877.0,190790.0,158846.0,148439.0,551.3,1868915.0,"(Decimal('39.929081'), Decimal('47.488342'))"
Rostov-on-Don (fee),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('39.929081'), Decimal('47.488342'))"
Sabetta,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('72.046997'), Decimal('71.219177'))"
Sakkırır,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('130.399707'), Decimal('67.792415'))"
Salekhard,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('66.586569'), Decimal('66.59012'))"
Samara (Kurumoch),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('50.157667'), Decimal('53.512259'))"
Samara (Smyshlyaevka),2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('50.157667'), Decimal('53.512259'))"
Sangar,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('127.4196'), Decimal('63.958127'))"
Saint Petersburg (Pulkovo),2012,662572.0,576192.0,686477.0,775794.0,965908.0,1231239.0,1320530.0,1321144.0,1163202.0,927935.0,769436.0,3028.0,11154560.0,"(Decimal('30.273027'), Decimal('59.79977'))"
Saransk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('45.217131'), Decimal('54.137932'))"
Saratov (central),2012,14803.0,15663.0,17942.0,17781.0,21674.0,26424.0,30298.0,30997.0,27543.0,26110.0,22122.0,70.6,272835.0,"(Decimal('106.644236'), Decimal('47.454355'))"
Saskılah,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('114.084658'), Decimal('71.92841'))"
Svetlogorsk,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('88.410025'), Decimal('66.842607'))"
North-Yenisei,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('93.016353'), Decimal('60.373043'))"
North Even,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('159.230687'), Decimal('61.919039'))"
Seymçan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('152.413453'), Decimal('62.923512'))"
Simferopol,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('33.980968'), Decimal('45.036235'))"
sheaf,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('47.019969'), Decimal('66.739116'))"
Sobolevo,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('155.966326'), Decimal('54.305068'))"
Sovetskaya Gavan,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('140.052545'), Decimal('48.933734'))"
Soviet,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('63.600884'), Decimal('61.331802'))"
Solovki,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('35.723241'), Decimal('65.029939'))"
Sochi,2012,116848.0,104855.0,115011.0,110973.0,134381.0,230314.0,314256.0,323178.0,265442.0,158653.0,119345.0,227.0,2116733.0,"(Decimal('39.941316'), Decimal('43.44837'))"
Среднеколымск,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('153.718705'), Decimal('67.46549'))"
Stavropol (Shpakovskoye),2012,14494.0,14310.0,16009.0,17258.0,17846.0,19487.0,21871.0,22377.0,20899.0,20594.0,18660.0,111.0,220859.0,"(Decimal('42.105169'), Decimal('45.112737'))"
Stary Oskol,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(Decimal('37.76778'), Decimal('51.32412'))"
