Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201303,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5678
201303,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,5452
201303,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,66848
201303,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,68120
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,218696
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,216505
201303,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,2191
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,32109
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,30634
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,295447
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,300468
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,3547
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,63747
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,57817
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,10021
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,8316
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,9405
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,9951
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,19254
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,18944
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,22371
201303,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,21937
201303,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,148518
201303,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,154428
201303,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,5029
201303,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,4173
201303,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9764
201303,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9007
201304,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3061
201304,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2789
201304,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,13072
201304,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,12769
201304,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,8715
201304,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,8514
201304,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8737
201304,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8321
201304,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,12097
201304,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,12104
201304,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9384
201304,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,5693
201304,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6726
201304,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6566
201304,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,2555
201304,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,6996
201304,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,36882
201304,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,31599
201304,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,6147
201304,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5591
201304,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6607
201304,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5749
201304,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,128519
201304,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,124786
201304,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,8302
201304,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7009
201304,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18490
201304,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18776
201304,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18582
201304,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,16276
201304,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,10513
201304,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9254
201304,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,1054
201304,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,825
201304,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,102860
201304,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,104490
201304,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3978
201304,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3413
201304,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,12873
201304,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11296
201304,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,9218
201304,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,6414
201304,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,14658
201304,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,14850
201304,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,8372
201304,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,8115
201304,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5095
201304,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5669
201304,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5702
201304,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4626
201304,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,43250
201304,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,43568
201304,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,10999
201304,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,10641
201304,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,6573
201304,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5806
201304,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,2619
201304,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,2488
201304,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,22150
201304,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,22019
201304,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,11010
201304,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8928
201304,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,4504
201304,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,4115
201304,Servisair,,Servisair,,Domestic,US,Deplaned,Low Fare,International,A,120
201304,Servisair,,Servisair,,Domestic,US,Enplaned,Low Fare,International,A,215
201304,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15269
201304,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,12859
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,94247
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 1,B,92279
201304,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,26310
201304,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,26399
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,49726
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,49043
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,1509
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 1,B,1252
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 1,B,2920
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8790
201304,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,9085
201304,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,134858
201304,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,131652
201304,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,455
201304,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2835
201304,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,2992
201304,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,6342
201304,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,6260
201304,Swissport USA,,Swissport USA,,Domestic,US,Deplaned,Other,International,A,399
201304,Swissport USA,,Swissport USA,,Domestic,US,Enplaned,Other,International,A,560
201304,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5297
201304,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4763
201304,US Airways,US,US Airways,US,Domestic,US,Deplaned,Other,Terminal 1,B,65495
201304,US Airways,US,US Airways,US,Domestic,US,Enplaned,Other,Terminal 1,B,64295
201304,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,218562
201304,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,216355
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,22825
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,28720
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,311243
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,301722
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,4984
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,64197
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,54680
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,9119
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7388
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,8175
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,9267
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,23009
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,23995
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,21276
201304,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,19772
201304,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,155544
201304,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,155423
201304,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4103
201304,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3578
201304,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,9694
201304,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,9731
201304,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,570
201304,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,587
201305,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,2829
201305,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,2742
201305,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,A,11106
201305,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,A,12289
201305,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,13574
201305,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,15018
201305,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,8011
201305,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,8620
201305,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,16052
201305,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,19369
201305,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9170
201305,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,7531
201305,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6855
201305,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6759
201305,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,2710
201305,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,7939
201305,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,37180
201305,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,32116
201305,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5520
201305,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,268
201305,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5606
