date,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-02-04 02:00:00,1241.68,0.59,43.18,21.64,39.1,118.24,132.22,9.25
2022-02-04 03:00:00,1468.66,5.76,48.67,8.4,42.92,117.69,136.09,11.91
2022-02-04 04:00:00,1575.47,15.65,41.47,11.8,48.64,118.22,137.78,12.79
2022-02-04 05:00:00,1535.42,17.88,38.39,12.87,55.31,110.71,130.04,12.92
2022-02-04 06:00:00,1375.2,14.98,40.44,9.21,61.04,88.74,105.97,12.54
2022-02-04 07:00:00,1001.36,4.69,36.67,32.9,51.02,45.57,55.58,7.79
2022-02-04 08:00:00,947.95,3.97,30.85,58.65,48.16,31.93,39.22,6.27
2022-02-04 09:00:00,974.66,4.36,28.45,72.24,49.11,31.28,38.16,5.83
2022-02-04 10:00:00,1121.52,6.93,35.64,70.1,58.65,43.25,53.63,8.49
2022-02-04 11:00:00,1335.14,10.62,50.72,51.5,68.66,59.62,76.4,12.79
2022-02-04 12:00:00,1535.42,11.62,71.97,25.03,75.34,71.14,93.03,16.47
2022-02-04 13:00:00,2563.48,38.44,87.74,0.85,75.34,124.72,166.64,25.08
2022-02-04 14:00:00,4058.84,77.78,84.31,0.0,72.48,222.04,299.35,30.15
2022-02-04 15:00:00,4966.74,92.98,82.25,0.0,71.53,304.49,411.59,28.37
2022-02-04 16:00:00,5393.98,98.35,78.14,0.0,69.62,355.49,480.29,27.11
2022-02-04 17:00:00,5393.98,97.45,72.66,0.0,65.8,375.13,505.52,25.59
2022-02-04 18:00:00,4806.52,90.3,63.75,0.0,53.88,335.26,454.47,19.25
2022-02-04 19:00:00,3791.81,75.1,54.84,0.0,39.1,263.9,359.83,11.65
2022-02-04 20:00:00,3150.94,61.69,47.3,0.0,30.04,227.88,308.91,8.99
2022-02-04 21:00:00,2830.51,52.75,41.47,0.0,26.7,212.4,284.11,8.61
2022-02-04 22:00:00,2670.29,49.62,37.01,0.0,25.27,209.61,273.87,8.74
2022-02-04 23:00:00,2750.4,52.75,33.59,0.0,25.03,219.31,278.45,8.87
2022-02-05 00:00:00,2964.02,61.69,30.85,0.0,26.23,244.3,301.58,9.75
2022-02-05 01:00:00,3685.0,83.15,29.82,0.0,33.38,297.93,360.33,14.57
2022-02-05 02:00:00,5340.58,135.9,34.27,0.0,48.64,401.77,489.31,22.8
2022-02-05 03:00:00,6462.1,177.03,43.53,0.07,59.6,450.26,552.71,25.33
2022-02-05 04:00:00,2269.74,22.13,85.0,5.5,93.46,157.83,193.22,14.57
2022-02-05 05:00:00,2082.82,21.01,82.94,18.95,113.49,150.27,185.2,16.97
2022-02-05 06:00:00,2189.64,28.61,82.94,30.04,133.51,165.82,203.55,18.49
2022-02-05 07:00:00,1922.61,23.02,77.46,56.51,127.79,160.79,195.28,14.69
2022-02-05 08:00:00,1735.69,16.99,72.66,85.83,119.21,161.98,194.18,11.91
2022-02-05 09:00:00,1735.69,14.08,74.03,111.58,122.07,182.24,215.86,11.27
2022-02-05 10:00:00,2536.77,19.45,94.59,88.69,99.18,244.38,291.97,18.49
2022-02-05 11:00:00,4058.84,39.34,128.87,36.84,78.2,335.46,406.35,27.36
2022-02-05 12:00:00,5554.2,82.25,148.06,6.17,77.25,406.74,496.27,33.44
2022-02-05 13:00:00,7263.18,141.26,145.32,0.12,92.51,500.47,613.29,48.13
2022-02-05 14:00:00,9078.98,184.18,138.46,0.0,109.67,637.45,782.88,64.85
2022-02-05 15:00:00,10360.72,200.27,131.61,0.0,118.26,753.97,923.62,73.97
2022-02-05 16:00:00,11001.59,194.91,124.75,0.0,114.44,840.82,1023.51,69.92
2022-02-05 17:00:00,11001.59,182.39,117.9,0.0,91.55,882.41,1061.38,47.62
2022-02-05 18:00:00,10147.09,159.14,108.3,0.0,61.99,827.97,984.59,23.56
2022-02-05 19:00:00,8651.73,130.53,100.08,0.0,38.62,727.23,844.73,9.5
2022-02-05 20:00:00,7476.81,102.82,95.96,0.0,32.9,647.87,738.37,7.09
2022-02-05 21:00:00,6301.88,72.42,95.96,0.0,34.81,568.3,639.25,6.84
2022-02-05 22:00:00,4486.08,31.74,95.96,0.01,41.96,435.4,489.13,6.97
2022-02-05 23:00:00,3898.62,18.33,94.59,0.03,41.96,393.42,443.89,6.78
2022-02-06 00:00:00,3845.21,19.45,93.22,0.01,41.48,394.43,445.37,6.9
2022-02-06 01:00:00,4219.06,34.87,91.85,0.0,47.68,430.15,489.47,9.63
2022-02-06 02:00:00,5447.39,78.68,87.05,0.01,59.6,517.57,596.91,13.55
2022-02-06 03:00:00,6622.31,130.53,82.94,0.78,69.62,602.72,696.05,14.82
2022-02-06 04:00:00,6355.29,130.53,87.05,5.36,75.34,592.32,678.2,12.92
2022-02-06 05:00:00,5874.63,96.56,112.41,19.85,74.39,581.71,663.87,13.93
2022-02-06 06:00:00,5393.98,46.04,143.95,75.82,75.34,606.4,682.06,14.82
2022-02-06 07:00:00,1895.9,8.05,53.47,163.08,74.39,255.6,280.07,5.13
2022-02-06 08:00:00,1348.5,3.91,32.22,194.55,56.74,200.29,217.1,4.75
2022-02-06 09:00:00,1268.39,2.99,30.16,214.58,56.74,204.0,220.11,5.51
2022-02-06 10:00:00,1201.63,2.71,31.87,205.99,53.88,177.67,193.15,6.9
2022-02-06 11:00:00,1228.33,2.57,42.16,174.52,55.79,155.89,171.87,9.37
2022-02-06 12:00:00,1468.66,1.24,63.75,141.62,66.76,161.23,180.43,13.68
2022-02-06 13:00:00,4432.68,18.1,180.96,21.64,98.23,313.28,376.93,47.62
2022-02-06 14:00:00,8544.92,101.92,222.09,0.0,120.16,571.09,703.62,87.14
2022-02-06 15:00:00,11001.59,151.99,227.57,0.0,119.21,754.48,931.67,92.21
2022-02-06 16:00:00,10467.53,144.84,202.89,0.0,100.14,760.09,942.84,77.01
2022-02-06 17:00:00,8758.54,118.02,150.8,0.0,66.76,660.49,817.14,47.12
2022-02-06 18:00:00,6782.53,88.51,111.04,0.0,40.53,522.13,635.92,22.8
2022-02-06 19:00:00,4592.9,51.86,85.68,0.0,24.32,365.08,434.15,11.02
2022-02-06 20:00:00,3845.21,41.13,71.97,0.0,25.03,321.43,381.19,11.02
2022-02-06 21:00:00,3791.81,41.13,62.38,0.0,25.75,333.89,397.37,11.27
2022-02-06 22:00:00,3845.21,42.92,55.52,0.0,27.42,367.74,435.88,11.15
2022-02-06 23:00:00,3791.81,42.02,50.04,0.0,28.61,390.99,459.13,11.65
2022-02-07 00:00:00,3738.4,43.36,45.24,0.0,30.52,394.66,460.95,13.3
2022-02-07 01:00:00,4219.06,62.58,42.84,0.0,38.15,426.32,500.05,18.24
2022-02-07 02:00:00,5928.04,123.38,45.93,0.0,50.07,525.24,621.31,22.04
2022-02-07 03:00:00,6835.94,162.72,58.95,0.63,53.41,543.39,641.42,20.27
2022-02-07 04:00:00,3524.78,41.13,83.63,18.42,49.59,304.41,354.06,16.09
2022-02-07 05:00:00,3097.53,26.38,74.03,45.78,54.36,288.6,336.62,21.28
2022-02-07 06:00:00,2777.1,16.76,68.55,86.55,61.04,294.32,338.94,23.56
2022-02-07 07:00:00,1388.55,5.92,38.39,145.91,61.04,180.36,204.52,12.29
2022-02-07 08:00:00,1148.22,4.58,32.56,158.79,53.88,154.19,179.93,11.15
2022-02-07 09:00:00,1121.52,4.19,34.62,164.51,56.74,151.31,179.85,11.65
2022-02-07 10:00:00,2777.1,21.01,93.22,81.54,67.71,239.57,295.12,27.87
2022-02-07 11:00:00,5393.98,76.0,132.98,18.24,76.29,373.95,464.77,44.58
2022-02-07 12:00:00,7904.05,168.09,128.87,2.19,83.92,471.7,588.24,57.76
2022-02-07 13:00:00,10467.53,261.07,123.38,0.05,103.0,570.91,720.63,73.97
2022-02-07 14:00:00,12069.7,300.41,123.38,0.0,107.77,674.63,859.5,74.98
2022-02-07 15:00:00,12496.95,289.68,122.01,0.0,99.18,745.54,952.3,62.82
2022-02-07 16:00:00,11535.64,243.19,123.38,0.0,86.78,731.99,938.4,54.72
2022-02-07 17:00:00,10467.53,203.85,120.64,0.0,76.29,698.27,893.45,47.62
2022-02-07 18:00:00,9185.79,173.45,109.67,0.0,56.74,634.31,799.8,31.66
2022-02-07 19:00:00,7370.0,137.69,94.59,0.0,37.67,527.41,650.99,17.73
2022-02-07 20:00:00,6301.88,112.65,79.51,0.0,37.67,477.98,583.86,19.51
2022-02-07 21:00:00,5821.23,99.24,67.17,0.0,47.68,469.73,573.98,27.11
2022-02-07 22:00:00,5767.82,98.35,60.32,0.0,65.8,497.71,606.79,38.0
2022-02-07 23:00:00,5928.04,102.82,53.47,0.0,74.39,532.37,641.45,41.04
2022-02-08 00:00:00,6141.66,111.76,48.67,0.0,73.43,574.11,681.1,37.49
2022-02-08 01:00:00,7156.37,144.84,45.93,0.0,74.39,661.15,779.32,36.48
2022-02-08 02:00:00,9826.66,232.46,45.93,0.0,76.29,833.74,988.23,35.46
2022-02-08 03:00:00,12283.33,332.59,52.09,0.16,71.53,950.91,1122.05,27.11
2022-02-08 04:00:00,8651.73,203.85,77.46,2.7,69.62,653.77,775.78,20.52
2022-02-08 05:00:00,8331.3,155.57,111.04,10.73,70.57,615.78,746.41,24.07
2022-02-08 06:00:00,8010.86,88.51,171.36,42.2,76.29,634.96,773.74,29.13
2022-02-08 07:00:00,2162.93,46.49,128.87,57.22,312.81,271.16,321.78,5.19
2022-02-08 08:00:00,1762.39,39.34,131.61,55.79,316.62,243.67,288.26,4.5
2022-02-08 09:00:00,1815.8,33.97,145.32,50.07,320.43,251.05,295.48,6.14
2022-02-08 10:00:00,2510.07,46.94,168.62,30.4,316.62,294.62,347.98,14.57
2022-02-08 11:00:00,3631.59,72.42,194.67,15.02,293.73,361.73,428.45,24.57
2022-02-08 12:00:00,4432.68,81.36,211.12,4.47,244.14,401.42,476.51,26.6
2022-02-08 13:00:00,5393.98,94.77,189.19,0.2,158.31,457.55,552.29,27.61
2022-02-08 14:00:00,6835.94,118.02,150.8,0.0,107.77,566.33,697.27,31.41
2022-02-08 15:00:00,8117.68,134.11,127.49,0.0,94.41,679.96,840.69,34.96
2022-02-08 16:00:00,8865.36,143.05,115.16,0.0,85.83,759.32,944.49,39.01
2022-02-08 17:00:00,9506.23,157.36,100.08,0.0,82.97,823.54,1027.44,43.06
2022-02-08 18:00:00,9399.41,164.51,87.05,0.0,76.29,824.74,1019.33,38.5
2022-02-08 19:00:00,8224.49,150.2,75.4,0.0,58.17,743.98,899.1,25.08
2022-02-08 20:00:00,7156.37,125.17,65.8,0.0,43.87,682.48,797.67,15.58
2022-02-08 21:00:00,6034.85,92.98,61.01,0.0,37.19,630.52,696.7,11.27
2022-02-08 22:00:00,4379.27,42.02,68.55,0.0,41.96,534.13,569.88,8.11
2022-02-08 23:00:00,3631.59,17.43,78.14,0.09,44.82,487.32,517.47,6.21
2022-02-09 00:00:00,3204.35,5.64,89.11,2.35,51.98,448.67,478.75,4.94
2022-02-09 01:00:00,2910.61,5.31,100.08,5.68,73.43,409.93,439.83,6.21
2022-02-09 02:00:00,3952.03,36.66,109.67,0.0,99.18,478.12,522.51,12.29
2022-02-09 03:00:00,5821.23,82.25,115.16,0.11,129.7,604.07,664.82,17.99
2022-02-09 04:00:00,6141.66,89.41,98.71,1.99,122.07,626.74,698.01,19.25
2022-02-09 05:00:00,4699.71,51.86,83.63,12.34,94.41,513.67,584.92,18.49
2022-02-09 06:00:00,3124.24,22.58,71.97,48.64,88.69,396.57,455.69,15.07
2022-02-09 07:00:00,1815.8,11.4,58.95,97.27,104.9,272.62,306.99,8.61
2022-02-09 08:00:00,1522.06,9.05,58.26,113.01,113.49,252.65,278.86,7.66
2022-02-09 09:00:00,1415.25,6.76,54.15,120.16,117.3,246.58,268.53,7.22
2022-02-09 10:00:00,1642.23,6.26,58.95,108.72,108.72,253.24,277.91,11.91
2022-02-09 11:00:00,2109.53,6.65,71.97,84.4,90.6,266.18,298.74,18.49
2022-02-09 12:00:00,2510.07,5.14,95.96,45.06,82.97,263.53,303.67,24.07
2022-02-09 13:00:00,3391.27,19.0,111.04,3.4,76.29,290.02,348.48,31.92
2022-02-09 14:00:00,4646.3,56.33,93.22,0.0,73.43,364.22,454.47,35.46
2022-02-09 15:00:00,5554.2,74.21,82.25,0.0,71.53,434.53,552.87,32.17
2022-02-09 16:00:00,5928.04,77.78,75.4,0.0,66.76,469.57,602.0,28.63
2022-02-09 17:00:00,6034.85,82.25,67.17,0.0,62.94,485.9,623.84,25.08
2022-02-09 18:00:00,5714.42,83.15,61.01,0.0,53.41,461.79,588.44,18.24
2022-02-09 19:00:00,5554.2,91.2,54.84,0.0,40.05,451.79,567.99,11.4
2022-02-09 20:00:00,5981.45,108.18,46.61,0.0,34.81,494.82,610.85,10.01
2022-02-09 21:00:00,6301.88,119.81,38.39,0.0,33.38,541.15,658.95,10.13
2022-02-09 22:00:00,6622.31,132.32,32.9,0.0,35.29,596.65,721.0,10.64
2022-02-09 23:00:00,7049.56,146.63,30.16,0.0,41.96,661.77,788.01,14.57
2022-02-10 00:00:00,7476.81,162.72,30.16,0.0,59.6,723.62,818.75,24.57
2022-02-10 01:00:00,8117.68,189.54,32.56,0.0,86.78,794.97,867.36,42.56
2022-02-10 02:00:00,10147.09,261.07,38.04,0.0,98.23,937.89,1032.37,55.73
2022-02-10 03:00:00,12069.7,343.32,46.61,0.02,85.83,1034.87,1162.06,43.57
2022-02-10 04:00:00,6782.53,162.72,65.8,0.76,77.25,633.13,703.19,25.59
2022-02-10 05:00:00,5821.23,114.44,75.4,5.99,76.29,567.28,636.67,27.36
2022-02-10 06:00:00,4325.87,51.41,90.48,36.84,78.2,471.29,532.15,26.85
2022-02-10 07:00:00,1321.79,5.25,31.53,147.34,51.5,198.13,221.55,7.73
2022-02-10 08:00:00,907.9,2.4,17.82,171.66,35.29,138.73,157.25,5.89
2022-02-10 09:00:00,821.11,1.9,15.42,174.52,29.33,116.58,134.05,6.84
2022-02-10 10:00:00,1001.36,2.96,26.39,155.93,37.19,116.56,136.82,10.64
2022-02-10 11:00:00,1295.09,3.58,43.53,130.18,48.16,133.32,158.24,14.69
2022-02-10 12:00:00,1575.47,1.77,61.69,98.71,54.84,151.84,180.41,18.24
2022-02-10 13:00:00,1869.2,0.09,72.66,72.96,59.6,175.95,209.87,23.31
2022-02-10 14:00:00,2136.23,0.0,71.29,62.94,58.65,200.12,240.3,29.13
2022-02-10 15:00:00,2269.74,0.0,65.12,64.37,53.88,213.25,255.92,32.93
2022-02-10 16:00:00,2323.15,0.0,58.95,68.66,49.11,215.05,256.69,33.44
2022-02-10 17:00:00,2349.85,0.0,54.84,70.1,45.3,206.76,246.14,31.66
2022-02-10 18:00:00,2109.53,0.0,47.98,72.24,37.19,182.32,214.5,26.35
2022-02-10 19:00:00,1708.98,0.0,37.7,75.82,28.85,151.73,174.51,19.25
2022-02-10 20:00:00,1468.66,0.0,30.85,77.25,25.99,137.6,156.62,15.71
2022-02-10 21:00:00,1335.14,0.0,27.76,76.53,25.75,130.96,148.12,13.43
2022-02-10 22:00:00,1241.68,0.0,26.39,73.67,26.7,126.18,142.43,11.65
2022-02-10 23:00:00,1161.58,0.0,26.05,69.38,29.56,124.67,140.2,10.64
2022-02-11 00:00:00,1134.87,0.0,28.1,64.37,33.38,125.03,140.83,10.39
2022-02-11 01:00:00,1241.68,0.0,35.3,57.22,37.67,132.49,151.41,12.03
2022-02-11 02:00:00,1575.47,0.09,52.78,40.05,42.44,149.45,176.03,15.58
2022-02-11 03:00:00,1842.5,4.08,63.75,26.82,45.78,158.43,190.27,17.48
2022-02-11 04:00:00,1922.61,14.19,55.52,35.05,49.59,160.42,194.87,19.25
2022-02-11 05:00:00,1869.2,15.87,47.98,51.5,54.36,160.07,194.3,21.03
2022-02-11 06:00:00,1642.23,11.73,41.81,80.82,57.7,157.37,187.58,19.25
2022-02-11 07:00:00,988.01,2.88,18.34,153.06,40.05,125.06,144.07,9.63
2022-02-11 08:00:00,867.84,1.87,13.71,171.66,34.33,119.19,136.64,8.49
2022-02-11 09:00:00,827.79,1.66,13.71,174.52,32.9,115.66,132.66,8.74
2022-02-11 10:00:00,947.95,2.43,22.62,161.65,40.05,120.91,139.89,11.15
2022-02-11 11:00:00,1148.22,2.96,36.33,134.47,45.3,128.47,150.47,14.44
2022-02-11 12:00:00,1335.14,1.65,52.09,101.57,45.78,131.16,155.6,17.73
2022-02-11 13:00:00,1628.88,0.09,66.49,69.38,48.16,145.6,175.92,22.8
2022-02-11 14:00:00,1895.9,0.0,69.92,52.21,48.16,166.84,205.19,28.63
2022-02-11 15:00:00,1949.31,0.0,63.75,48.64,44.82,176.77,218.14,31.66
2022-02-11 16:00:00,1922.61,0.0,58.26,49.35,41.96,178.92,220.58,31.92
2022-02-11 17:00:00,1842.5,0.0,52.78,52.21,39.1,174.11,213.73,29.13
2022-02-11 18:00:00,1562.12,0.0,44.55,58.65,32.9,157.62,190.43,22.55
2022-02-11 19:00:00,1228.33,0.0,33.59,68.66,25.03,138.43,162.38,15.45
2022-02-11 20:00:00,1068.12,0.0,25.02,75.82,19.79,132.47,152.58,11.4
2022-02-11 21:00:00,1028.06,0.0,22.28,76.53,18.84,134.57,153.17,8.99
2022-02-11 22:00:00,1028.06,0.0,21.25,74.39,18.12,137.72,155.49,7.54
2022-02-11 23:00:00,1028.06,0.0,21.08,71.53,18.12,140.46,157.48,6.84
2022-02-12 00:00:00,1068.12,0.0,22.96,67.95,18.84,143.74,160.64,6.59
2022-02-12 01:00:00,1214.98,0.0,30.5,59.37,22.41,153.32,172.78,8.04
2022-02-12 02:00:00,1562.12,0.06,47.98,41.48,29.09,172.44,198.52,11.53
2022-02-12 03:00:00,1789.09,3.63,57.58,33.97,33.86,179.89,209.44,13.55
2022-02-12 04:00:00,1762.39,10.62,48.67,49.35,38.62,174.56,203.43,15.07
2022-02-12 05:00:00,1628.88,11.51,41.13,67.95,43.39,168.54,196.39,17.23
2022-02-12 06:00:00,1441.96,8.72,35.3,94.41,47.21,161.33,186.18,16.47
2022-02-12 07:00:00,881.2,2.99,17.82,148.77,36.72,115.64,129.95,9.5
2022-02-12 08:00:00,747.68,2.1,13.71,160.22,31.47,101.2,112.98,8.36
2022-02-12 09:00:00,714.3,1.93,13.71,161.65,31.47,97.14,108.53,8.49
2022-02-12 10:00:00,974.66,3.58,26.05,140.19,37.19,109.87,126.29,11.65
2022-02-12 11:00:00,1441.96,6.09,48.67,100.14,42.44,133.92,158.94,16.09
2022-02-12 12:00:00,1895.9,5.64,78.14,52.21,44.82,150.94,183.58,20.27
2022-02-12 13:00:00,3284.45,34.42,102.82,2.44,51.02,215.83,272.17,32.93
2022-02-12 14:00:00,5020.14,87.62,87.74,0.0,56.74,325.55,416.93,43.57
2022-02-12 15:00:00,5928.04,109.08,74.03,0.0,57.22,406.54,523.24,39.52
2022-02-12 16:00:00,6355.29,119.81,62.38,0.0,58.17,465.38,597.22,35.97
2022-02-12 17:00:00,6835.94,132.32,54.15,0.0,60.56,519.3,663.13,37.49
2022-02-12 18:00:00,6942.75,139.47,46.61,0.0,56.27,532.59,675.03,33.44
2022-02-12 19:00:00,6141.66,132.32,40.78,0.0,45.3,480.68,603.79,24.07
2022-02-12 20:00:00,5393.98,116.23,37.7,0.0,42.44,434.7,542.09,21.28
2022-02-12 21:00:00,4859.92,100.14,37.01,0.0,44.82,407.52,504.68,22.29
2022-02-12 22:00:00,4432.68,86.72,38.39,0.0,59.13,386.58,476.28,30.4
2022-02-12 23:00:00,4325.87,82.25,42.5,0.0,80.11,386.14,469.21,43.06
2022-02-13 00:00:00,4325.87,82.25,48.67,0.0,94.41,393.26,471.44,54.72
2022-02-13 01:00:00,4646.3,92.09,55.52,0.0,109.67,409.76,490.5,73.97
2022-02-13 02:00:00,5928.04,135.9,66.49,0.01,139.24,479.63,585.29,108.42
2022-02-13 03:00:00,7049.56,191.33,76.77,0.96,144.96,517.57,641.5,118.55
2022-02-13 04:00:00,4272.46,86.72,80.88,10.73,65.8,314.4,385.48,36.98
2022-02-13 05:00:00,3845.21,59.01,87.74,29.33,54.36,288.8,354.88,30.65
2022-02-13 06:00:00,3738.4,36.66,102.82,66.52,59.13,297.49,362.98,29.39
2022-02-13 07:00:00,1228.33,6.59,40.78,154.5,61.04,135.14,161.75,10.01
2022-02-13 08:00:00,921.25,4.19,28.79,171.66,52.45,111.12,132.84,7.79
2022-02-13 09:00:00,934.6,3.69,30.5,181.67,56.27,113.66,135.02,8.04
2022-02-13 10:00:00,2349.85,16.32,84.31,105.86,70.57,192.53,237.41,21.79
2022-02-13 11:00:00,4753.11,54.09,145.32,33.97,84.88,332.19,413.16,38.5
2022-02-13 12:00:00,7263.18,123.38,183.7,6.17,116.35,474.11,589.53,64.34
2022-02-13 13:00:00,9933.47,196.7,216.6,0.19,179.29,644.82,796.68,111.46
2022-02-13 14:00:00,12176.51,232.46,244.02,0.0,242.23,833.34,1024.32,164.15
2022-02-13 15:00:00,13244.63,232.46,254.99,0.0,278.47,968.3,1190.94,200.63
2022-02-13 16:00:00,12817.38,200.27,241.28,0.0,274.66,994.2,1237.22,206.71
2022-02-13 17:00:00,11535.64,164.51,202.89,0.0,223.16,945.45,1199.52,180.36
2022-02-13 18:00:00,9613.04,128.75,165.88,0.0,152.59,847.38,1080.85,128.69
2022-02-13 19:00:00,7690.43,95.67,141.2,0.0,95.37,737.79,928.18,78.02
2022-02-13 20:00:00,6515.5,72.42,130.24,0.0,78.2,679.08,833.85,58.77
2022-02-13 21:00:00,5714.42,52.3,123.38,0.0,71.53,638.85,763.71,47.62
2022-02-13 22:00:00,5180.36,39.34,115.16,0.0,71.53,609.46,713.77,39.01
2022-02-13 23:00:00,4913.33,33.53,106.93,0.01,76.29,597.29,691.3,35.97
2022-02-14 00:00:00,4913.33,35.76,100.08,0.0,85.83,599.69,690.78,38.0
2022-02-14 01:00:00,5714.42,61.69,94.59,0.0,95.37,666.22,771.11,42.56
2022-02-14 02:00:00,8331.3,143.05,91.85,0.01,92.51,843.11,982.11,40.53
2022-02-14 03:00:00,10787.96,250.34,91.85,0.67,82.97,982.88,1140.09,32.93
2022-02-14 04:00:00,7476.81,146.63,113.79,7.96,87.74,695.41,801.4,27.36
2022-02-14 05:00:00,7370.0,106.39,149.43,26.82,82.02,655.94,762.33,39.52
2022-02-14 06:00:00,6942.75,54.99,183.7,80.82,82.02,639.05,744.8,40.02
2022-02-14 07:00:00,1295.09,6.98,41.81,147.34,56.74,130.09,150.14,11.78
2022-02-14 08:00:00,867.84,4.36,27.08,153.06,41.96,88.3,102.32,9.88
2022-02-14 09:00:00,847.82,4.02,28.45,158.79,45.78,87.45,101.27,10.13
2022-02-14 10:00:00,2403.26,20.34,86.37,89.41,68.66,169.55,210.55,25.84
2022-02-14 11:00:00,5126.95,69.74,145.32,27.18,91.55,325.39,409.58,43.57
2022-02-14 12:00:00,8010.86,151.99,165.88,4.96,104.9,483.89,605.3,59.28
2022-02-14 13:00:00,10894.78,228.88,164.51,0.14,127.79,683.65,846.13,84.1
2022-02-14 14:00:00,13031.01,261.07,167.25,0.0,154.5,903.74,1116.78,109.43
2022-02-14 15:00:00,14099.12,253.92,171.36,0.0,173.57,1075.53,1331.85,125.65
2022-02-14 16:00:00,14099.12,232.46,167.25,0.0,179.29,1166.9,1457.23,129.7
2022-02-14 17:00:00,14312.74,236.03,154.91,0.0,179.29,1244.08,1557.09,129.7
2022-02-14 18:00:00,14312.74,253.92,145.32,0.0,162.12,1268.42,1577.82,117.54
2022-02-14 19:00:00,13351.44,257.49,135.72,0.0,122.07,1172.21,1436.61,86.13
2022-02-14 20:00:00,12283.33,246.76,124.75,0.0,97.27,1068.03,1283.62,64.85
2022-02-14 21:00:00,11428.83,232.46,112.41,0.0,86.78,1003.28,1183.19,54.72
2022-02-14 22:00:00,11322.02,236.03,104.19,0.0,84.88,1029.38,1196.05,48.64
2022-02-14 23:00:00,11962.89,250.34,95.96,0.0,80.11,1136.59,1299.5,40.02
2022-02-15 00:00:00,12496.95,261.07,90.48,0.0,77.25,1260.68,1425.6,32.42
2022-02-15 01:00:00,12710.57,257.49,87.05,0.0,83.92,1333.07,1507.66,34.96
2022-02-15 02:00:00,14099.12,307.56,84.31,0.01,96.32,1447.5,1648.32,43.57
2022-02-15 03:00:00,16662.6,411.27,95.96,0.41,103.0,1599.59,1816.96,44.08
2022-02-15 04:00:00,13031.01,286.1,153.54,5.1,123.98,1231.89,1381.73,46.1
2022-02-15 05:00:00,12924.19,198.48,252.25,23.6,113.49,1201.25,1347.02,54.21
2022-02-15 06:00:00,11962.89,72.42,337.24,114.44,106.81,1204.95,1341.2,50.16
2022-02-15 07:00:00,2376.56,9.39,76.09,188.83,82.97,268.38,296.51,14.69
2022-02-15 08:00:00,1401.9,4.86,42.84,205.99,61.99,179.43,199.38,10.51
2022-02-15 09:00:00,1228.33,3.86,39.07,214.58,61.99,167.15,186.4,10.26
2022-02-15 10:00:00,2216.34,8.27,81.57,165.94,76.29,230.29,266.95,20.01
2022-02-15 11:00:00,4112.24,17.43,153.54,88.69,91.55,361.87,429.17,32.42
2022-02-15 12:00:00,5981.45,33.08,213.86,21.99,99.18,501.93,595.23,42.05
2022-02-15 13:00:00,7904.05,70.63,224.83,0.65,106.81,681.51,806.42,56.74
2022-02-15 14:00:00,9613.04,101.92,197.41,0.0,106.81,863.58,1025.7,71.94
2022-02-15 15:00:00,10040.28,108.18,167.25,0.0,94.41,924.59,1114.66,66.88
2022-02-15 16:00:00,9719.85,108.18,143.95,0.0,82.97,905.27,1106.66,48.13
2022-02-15 17:00:00,9292.6,116.23,117.9,0.0,77.25,867.59,1076.87,39.52
2022-02-15 18:00:00,8117.68,113.55,93.22,0.0,64.85,766.24,965.13,29.89
2022-02-15 19:00:00,6301.88,93.88,76.77,0.0,48.16,629.14,797.09,19.25
2022-02-15 20:00:00,5233.76,76.0,65.12,0.0,42.92,550.13,696.09,17.23
2022-02-15 21:00:00,4592.9,64.37,56.89,0.0,42.44,509.38,638.45,17.73
2022-02-15 22:00:00,4112.24,53.2,50.04,0.0,42.44,470.57,582.42,17.99
2022-02-15 23:00:00,3845.21,49.62,43.87,0.0,42.44,449.28,547.6,17.48
2022-02-16 00:00:00,3845.21,55.43,39.07,0.0,44.82,450.78,538.44,18.75
2022-02-16 01:00:00,4539.49,82.25,37.01,0.0,55.79,493.17,584.24,26.35
2022-02-16 02:00:00,6782.53,162.72,39.07,0.01,70.57,630.85,756.08,33.94
2022-02-16 03:00:00,9399.41,271.8,45.93,0.37,75.34,759.88,914.66,32.17
2022-02-16 04:00:00,7904.05,214.58,67.86,3.35,78.2,621.36,742.52,31.41
2022-02-16 05:00:00,8331.3,175.24,126.12,13.59,86.78,664.59,800.68,42.56
2022-02-16 06:00:00,8224.49,84.94,208.38,62.23,93.46,723.71,865.56,43.57
2022-02-16 07:00:00,1815.8,9.05,62.38,161.65,92.51,201.86,235.17,12.92
2022-02-16 08:00:00,1081.47,3.91,31.53,183.11,61.04,142.27,164.76,9.12
2022-02-16 09:00:00,894.55,2.51,23.99,188.83,50.54,124.36,144.0,8.87
2022-02-16 10:00:00,1295.09,5.09,44.55,147.34,55.31,135.54,162.63,14.95
2022-02-16 11:00:00,2136.23,10.84,80.88,90.12,64.85,171.27,212.8,23.31
2022-02-16 12:00:00,2937.32,18.33,116.53,31.11,69.62,197.88,251.98,30.15
2022-02-16 13:00:00,4272.46,58.11,122.01,0.99,76.29,256.89,336.01,44.08
2022-02-16 14:00:00,5821.23,102.82,102.82,0.0,81.06,352.31,467.65,60.29
2022-02-16 15:00:00,6462.1,110.86,91.85,0.0,76.29,420.17,561.58,59.78
