Date,Product Name,Category,Units Sold,Price,Revenue,Discount,Units Returned,Location,Platform
2022-12-05,Vitamin C,Vitamin,117,48.25,5645.25,0.1,2,Canada,Walmart
2022-12-05,Fish Oil,Omega,151,45.84,6921.84,0.03,2,UK,iHerb
2022-12-05,Multivitamin,Vitamin,136,48.06,6536.16,0.24,1,UK,iHerb
2022-12-05,Pre-Workout,Performance,163,50.36,8208.68,0.16,0,USA,Walmart
2022-12-05,BCAA,Amino Acid,143,29.15,4168.45,0.05,2,Canada,Amazon
2022-12-05,Creatine,Performance,151,55.71,8412.21,0.13,1,UK,Amazon
2022-12-05,Zinc,Mineral,149,12.8,1907.2,0.1,0,USA,Amazon
2022-12-05,Collagen Peptides,Protein,152,36.68,5575.36,0.03,3,UK,iHerb
2022-12-05,Magnesium,Mineral,168,27.17,4564.56,0.15,0,UK,Walmart
2022-12-05,Ashwagandha,Herbal,145,55.78,8088.1,0.21,2,Canada,Amazon
2022-12-05,Melatonin,Sleep Aid,151,56.62,8549.62,0.24,0,Canada,Amazon
2022-12-05,Biotin,Vitamin,136,37.07,5041.52,0.0,0,UK,Amazon
2022-12-05,Green Tea Extract,Fat Burner,167,27.86,4652.62,0.22,2,USA,iHerb
2022-12-05,Iron Supplement,Mineral,162,15.67,2538.54,0.11,1,UK,Amazon
2022-12-05,Electrolyte Powder,Hydration,152,59.57,9054.64,0.06,0,UK,Walmart
2022-12-12,Whey Protein,Protein,151,31.99,4830.49,0.19,1,UK,Walmart
2022-12-12,Vitamin C,Vitamin,154,11.25,1732.5,0.14,3,UK,Walmart
2022-12-12,Fish Oil,Omega,172,32.94,5665.68,0.25,1,UK,Amazon
2022-12-12,Multivitamin,Vitamin,166,35.71,5927.86,0.21,2,Canada,Amazon
2022-12-12,Pre-Workout,Performance,141,33.99,4792.59,0.21,3,UK,Walmart
2022-12-12,BCAA,Amino Acid,153,48.74,7457.22,0.18,1,UK,Walmart
2022-12-12,Creatine,Performance,130,32.78,4261.4,0.09,2,Canada,Walmart
2022-12-12,Zinc,Mineral,156,51.85,8088.6,0.07,0,USA,iHerb
2022-12-12,Collagen Peptides,Protein,147,58.27,8565.69,0.2,4,UK,Walmart
2022-12-12,Magnesium,Mineral,135,37.89,5115.15,0.07,2,UK,iHerb
2022-12-12,Ashwagandha,Herbal,141,35.06,4943.46,0.06,2,Canada,Amazon
2022-12-12,Melatonin,Sleep Aid,148,28.14,4164.72,0.0,1,UK,Amazon
2022-12-12,Biotin,Vitamin,144,25.4,3657.6,0.07,1,USA,Amazon
2022-12-12,Green Tea Extract,Fat Burner,134,44.62,5979.08,0.16,2,Canada,iHerb
2022-12-12,Iron Supplement,Mineral,148,50.52,7476.96,0.11,2,USA,Amazon
2022-12-12,Electrolyte Powder,Hydration,148,48.01,7105.48,0.04,1,UK,iHerb
2022-12-19,Whey Protein,Protein,139,21.52,2991.28,0.14,2,Canada,Walmart
2022-12-19,Vitamin C,Vitamin,161,59.44,9569.84,0.15,1,Canada,Walmart
2022-12-19,Fish Oil,Omega,164,47.46,7783.44,0.05,1,UK,iHerb
2022-12-19,Multivitamin,Vitamin,165,44.17,7288.05,0.15,3,UK,iHerb
2022-12-19,Pre-Workout,Performance,142,16.16,2294.72,0.17,2,UK,Amazon
2022-12-19,BCAA,Amino Acid,147,31.0,4557.0,0.05,1,USA,iHerb
2022-12-19,Creatine,Performance,146,48.71,7111.66,0.15,0,Canada,iHerb
2022-12-19,Zinc,Mineral,173,11.71,2025.83,0.2,1,UK,Walmart
2022-12-19,Collagen Peptides,Protein,153,30.99,4741.47,0.22,1,UK,Amazon
2022-12-19,Magnesium,Mineral,171,33.39,5709.69,0.02,3,UK,iHerb
2022-12-19,Ashwagandha,Herbal,128,36.87,4719.36,0.04,0,UK,Amazon
2022-12-19,Melatonin,Sleep Aid,147,18.03,2650.41,0.02,0,USA,Amazon
2022-12-19,Biotin,Vitamin,158,32.63,5155.54,0.13,0,USA,iHerb
2022-12-19,Green Tea Extract,Fat Burner,127,37.19,4723.13,0.18,1,USA,Walmart
2022-12-19,Iron Supplement,Mineral,146,49.04,7159.84,0.09,2,UK,Amazon
2022-12-19,Electrolyte Powder,Hydration,150,55.36,8304.0,0.23,1,USA,Amazon
2022-12-26,Whey Protein,Protein,150,56.79,8518.5,0.11,0,USA,Walmart
2022-12-26,Vitamin C,Vitamin,148,35.13,5199.24,0.14,1,UK,Amazon
2022-12-26,Fish Oil,Omega,160,28.34,4534.4,0.19,1,USA,Walmart
2022-12-26,Multivitamin,Vitamin,138,27.25,3760.5,0.03,6,USA,Walmart
2022-12-26,Pre-Workout,Performance,122,32.6,3977.2,0.08,1,UK,Amazon
2022-12-26,BCAA,Amino Acid,135,26.62,3593.7,0.15,2,Canada,Walmart
2022-12-26,Creatine,Performance,167,40.42,6750.14,0.1,2,Canada,Amazon
2022-12-26,Zinc,Mineral,160,15.19,2430.4,0.1,2,Canada,Walmart
2022-12-26,Collagen Peptides,Protein,148,30.57,4524.36,0.15,7,Canada,iHerb
2022-12-26,Magnesium,Mineral,150,18.14,2721.0,0.01,2,UK,Walmart
2022-12-26,Ashwagandha,Herbal,151,44.77,6760.27,0.19,1,USA,iHerb
2022-12-26,Melatonin,Sleep Aid,145,32.64,4732.8,0.2,2,USA,Walmart
2022-12-26,Biotin,Vitamin,156,56.96,8885.76,0.14,1,USA,Walmart
2022-12-26,Green Tea Extract,Fat Burner,146,42.54,6210.84,0.04,0,UK,Amazon
2022-12-26,Iron Supplement,Mineral,157,34.98,5491.86,0.19,2,Canada,Walmart
2022-12-26,Electrolyte Powder,Hydration,129,20.97,2705.13,0.06,1,Canada,iHerb
2023-01-02,Whey Protein,Protein,150,13.38,2007.0,0.04,5,UK,Walmart
2023-01-02,Vitamin C,Vitamin,149,52.44,7813.56,0.13,2,Canada,iHerb
2023-01-02,Fish Oil,Omega,138,23.62,3259.56,0.21,0,Canada,iHerb
2023-01-02,Multivitamin,Vitamin,160,54.06,8649.6,0.08,2,UK,iHerb
2023-01-02,Pre-Workout,Performance,149,42.27,6298.23,0.24,0,Canada,Walmart
2023-01-02,BCAA,Amino Acid,171,50.37,8613.27,0.1,1,Canada,Walmart
2023-01-02,Creatine,Performance,166,36.73,6097.18,0.01,0,UK,Walmart
2023-01-02,Zinc,Mineral,155,39.13,6065.15,0.04,1,UK,iHerb
2023-01-02,Collagen Peptides,Protein,145,53.52,7760.4,0.19,0,UK,Amazon
2023-01-02,Magnesium,Mineral,168,47.19,7927.92,0.04,2,Canada,Amazon
2023-01-02,Ashwagandha,Herbal,140,10.84,1517.6,0.04,0,Canada,Walmart
2023-01-02,Melatonin,Sleep Aid,140,44.6,6244.0,0.01,2,UK,Amazon
2023-01-02,Biotin,Vitamin,173,40.72,7044.56,0.01,4,USA,Walmart
2023-01-02,Green Tea Extract,Fat Burner,151,27.12,4095.12,0.02,1,UK,Amazon
2023-01-02,Iron Supplement,Mineral,156,29.19,4553.64,0.03,1,USA,iHerb
2023-01-02,Electrolyte Powder,Hydration,131,16.76,2195.56,0.15,1,UK,iHerb
2023-01-09,Whey Protein,Protein,139,32.85,4566.15,0.1,1,USA,Amazon
2023-01-09,Vitamin C,Vitamin,150,37.95,5692.5,0.17,0,USA,Walmart
2023-01-09,Fish Oil,Omega,149,19.32,2878.68,0.14,3,Canada,iHerb
2023-01-09,Multivitamin,Vitamin,167,30.96,5170.32,0.15,0,UK,Walmart
2023-01-09,Pre-Workout,Performance,160,55.17,8827.2,0.0,1,USA,Walmart
2023-01-09,BCAA,Amino Acid,163,54.72,8919.36,0.01,2,USA,Amazon
2023-01-09,Creatine,Performance,152,35.68,5423.36,0.15,0,UK,Amazon
2023-01-09,Zinc,Mineral,141,33.42,4712.22,0.21,1,Canada,Walmart
2023-01-09,Collagen Peptides,Protein,170,48.54,8251.8,0.03,0,USA,Walmart
2023-01-09,Magnesium,Mineral,141,50.97,7186.77,0.18,4,UK,iHerb
2023-01-09,Ashwagandha,Herbal,158,44.95,7102.1,0.25,2,USA,Amazon
2023-01-09,Melatonin,Sleep Aid,133,52.54,6987.82,0.24,0,UK,iHerb
2023-01-09,Biotin,Vitamin,150,22.37,3355.5,0.15,1,USA,Amazon
2023-01-09,Green Tea Extract,Fat Burner,144,36.46,5250.24,0.11,1,Canada,iHerb
2023-01-09,Iron Supplement,Mineral,143,12.37,1768.91,0.05,2,UK,Walmart
2023-01-09,Electrolyte Powder,Hydration,161,15.43,2484.23,0.19,1,UK,iHerb
2023-01-16,Whey Protein,Protein,178,26.34,4688.52,0.07,2,USA,Walmart
2023-01-16,Vitamin C,Vitamin,129,18.79,2423.91,0.19,1,USA,iHerb
2023-01-16,Fish Oil,Omega,147,20.71,3044.37,0.14,4,USA,iHerb
2023-01-16,Multivitamin,Vitamin,128,22.15,2835.2,0.06,1,UK,Amazon
2023-01-16,Pre-Workout,Performance,138,41.84,5773.92,0.13,1,USA,Walmart
2023-01-16,BCAA,Amino Acid,138,30.06,4148.28,0.2,2,UK,Amazon
2023-01-16,Creatine,Performance,134,55.41,7424.94,0.13,3,Canada,Amazon
2023-01-16,Zinc,Mineral,125,36.97,4621.25,0.22,0,UK,Walmart
2023-01-16,Collagen Peptides,Protein,140,53.29,7460.6,0.23,5,UK,iHerb
2023-01-16,Magnesium,Mineral,181,12.39,2242.59,0.04,1,UK,Walmart
2023-01-16,Ashwagandha,Herbal,137,55.87,7654.19,0.12,0,USA,Walmart
2023-01-16,Melatonin,Sleep Aid,148,38.88,5754.24,0.11,0,UK,iHerb
2023-01-16,Biotin,Vitamin,149,17.79,2650.71,0.05,2,USA,iHerb
2023-01-16,Green Tea Extract,Fat Burner,141,23.58,3324.78,0.01,1,Canada,iHerb
2023-01-16,Iron Supplement,Mineral,138,42.06,5804.28,0.23,2,USA,Walmart
2023-01-16,Electrolyte Powder,Hydration,137,42.09,5766.33,0.17,2,UK,Amazon
2023-01-23,Whey Protein,Protein,153,41.83,6399.99,0.07,0,USA,iHerb
2023-01-23,Vitamin C,Vitamin,154,14.0,2156.0,0.0,2,Canada,Walmart
2023-01-23,Fish Oil,Omega,145,28.76,4170.2,0.12,1,UK,iHerb
2023-01-23,Multivitamin,Vitamin,155,58.19,9019.45,0.23,3,Canada,iHerb
2023-01-23,Pre-Workout,Performance,171,36.82,6296.22,0.19,2,UK,iHerb
2023-01-23,BCAA,Amino Acid,168,59.89,10061.52,0.09,3,Canada,Amazon
2023-01-23,Creatine,Performance,157,26.29,4127.53,0.2,3,UK,Walmart
2023-01-23,Zinc,Mineral,139,29.61,4115.79,0.25,1,USA,Amazon
2023-01-23,Collagen Peptides,Protein,140,42.69,5976.6,0.02,2,UK,Walmart
2023-01-23,Magnesium,Mineral,173,13.38,2314.74,0.25,2,UK,iHerb
2023-01-23,Ashwagandha,Herbal,136,18.56,2524.16,0.21,0,UK,iHerb
2023-01-23,Melatonin,Sleep Aid,140,39.31,5503.4,0.2,2,USA,iHerb
2023-01-23,Biotin,Vitamin,139,42.21,5867.19,0.04,4,UK,iHerb
2023-01-23,Green Tea Extract,Fat Burner,150,56.86,8529.0,0.15,2,Canada,Amazon
2023-01-23,Iron Supplement,Mineral,151,11.66,1760.66,0.07,1,UK,iHerb
2023-01-23,Electrolyte Powder,Hydration,128,29.68,3799.04,0.07,0,Canada,iHerb
2023-01-30,Whey Protein,Protein,158,29.75,4700.5,0.14,1,UK,Amazon
2023-01-30,Vitamin C,Vitamin,154,34.43,5302.22,0.16,3,Canada,iHerb
2023-01-30,Fish Oil,Omega,146,39.88,5822.48,0.23,1,USA,Walmart
2023-01-30,Multivitamin,Vitamin,143,12.46,1781.78,0.03,0,UK,iHerb
2023-01-30,Pre-Workout,Performance,164,53.08,8705.12,0.11,0,USA,iHerb
2023-01-30,BCAA,Amino Acid,146,41.22,6018.12,0.17,1,UK,Amazon
2023-01-30,Creatine,Performance,164,51.5,8446.0,0.05,3,USA,iHerb
2023-01-30,Zinc,Mineral,143,52.17,7460.31,0.24,2,Canada,Walmart
2023-01-30,Collagen Peptides,Protein,140,33.33,4666.2,0.22,0,USA,Amazon
2023-01-30,Magnesium,Mineral,163,50.43,8220.09,0.23,1,Canada,Amazon
2023-01-30,Ashwagandha,Herbal,145,36.47,5288.15,0.17,2,UK,iHerb
2023-01-30,Melatonin,Sleep Aid,136,19.79,2691.44,0.23,0,UK,Walmart
2023-01-30,Biotin,Vitamin,159,25.89,4116.51,0.08,2,Canada,iHerb
2023-01-30,Green Tea Extract,Fat Burner,152,25.37,3856.24,0.17,2,Canada,iHerb
2023-01-30,Iron Supplement,Mineral,135,34.14,4608.9,0.09,1,Canada,Walmart
2023-01-30,Electrolyte Powder,Hydration,157,45.47,7138.79,0.23,2,UK,Walmart
2023-02-06,Whey Protein,Protein,154,53.22,8195.88,0.07,2,UK,iHerb
2023-02-06,Vitamin C,Vitamin,158,13.02,2057.16,0.2,0,USA,iHerb
2023-02-06,Fish Oil,Omega,157,53.12,8339.84,0.04,1,UK,Walmart
2023-02-06,Multivitamin,Vitamin,153,27.04,4137.12,0.12,1,UK,iHerb
2023-02-06,Pre-Workout,Performance,148,38.31,5669.88,0.06,5,Canada,iHerb
2023-02-06,BCAA,Amino Acid,150,33.85,5077.5,0.22,0,UK,Walmart
2023-02-06,Creatine,Performance,156,18.48,2882.88,0.2,1,USA,Amazon
2023-02-06,Zinc,Mineral,142,41.93,5954.06,0.22,2,UK,Walmart
2023-02-06,Collagen Peptides,Protein,159,12.74,2025.66,0.19,2,USA,Amazon
2023-02-06,Magnesium,Mineral,127,14.12,1793.24,0.18,1,Canada,Walmart
2023-02-06,Ashwagandha,Herbal,179,40.3,7213.7,0.05,2,USA,Amazon
2023-02-06,Melatonin,Sleep Aid,158,50.75,8018.5,0.21,0,Canada,Walmart
2023-02-06,Biotin,Vitamin,144,34.93,5029.92,0.05,1,UK,Amazon
2023-02-06,Green Tea Extract,Fat Burner,147,50.49,7422.03,0.1,0,UK,Amazon
2023-02-06,Iron Supplement,Mineral,145,43.14,6255.3,0.21,2,UK,Walmart
2023-02-06,Electrolyte Powder,Hydration,146,19.31,2819.26,0.07,2,Canada,Walmart
2023-02-13,Whey Protein,Protein,168,33.26,5587.68,0.02,0,Canada,Amazon
2023-02-13,Vitamin C,Vitamin,145,40.46,5866.7,0.0,5,USA,iHerb
2023-02-13,Fish Oil,Omega,145,36.75,5328.75,0.03,2,UK,iHerb
2023-02-13,Multivitamin,Vitamin,158,35.73,5645.34,0.02,2,UK,Walmart
2023-02-13,Pre-Workout,Performance,170,23.18,3940.6,0.23,1,Canada,Walmart
2023-02-13,BCAA,Amino Acid,155,39.82,6172.1,0.1,1,UK,iHerb
2023-02-13,Creatine,Performance,159,42.18,6706.62,0.06,0,Canada,Walmart
2023-02-13,Zinc,Mineral,162,25.34,4105.08,0.03,0,Canada,Walmart
2023-02-13,Collagen Peptides,Protein,144,55.94,8055.36,0.22,3,UK,Walmart
2023-02-13,Magnesium,Mineral,169,20.97,3543.93,0.2,1,Canada,Amazon
2023-02-13,Ashwagandha,Herbal,141,35.75,5040.75,0.08,0,UK,Walmart
2023-02-13,Melatonin,Sleep Aid,148,38.53,5702.44,0.22,0,Canada,Amazon
2023-02-13,Biotin,Vitamin,136,33.17,4511.12,0.17,2,Canada,Walmart
2023-02-13,Green Tea Extract,Fat Burner,146,37.55,5482.3,0.03,1,UK,iHerb
2023-02-13,Iron Supplement,Mineral,139,15.56,2162.84,0.01,2,UK,Amazon
2023-02-13,Electrolyte Powder,Hydration,154,43.02,6625.08,0.03,1,USA,iHerb
2023-02-20,Whey Protein,Protein,134,47.35,6344.9,0.05,1,UK,iHerb
2023-02-20,Vitamin C,Vitamin,162,20.5,3321.0,0.2,2,Canada,iHerb
2023-02-20,Fish Oil,Omega,157,38.18,5994.26,0.18,1,USA,Amazon
2023-02-20,Multivitamin,Vitamin,145,25.44,3688.8,0.14,2,UK,iHerb
2023-02-20,Pre-Workout,Performance,147,50.28,7391.16,0.18,1,UK,Walmart
2023-02-20,BCAA,Amino Acid,144,53.81,7748.64,0.22,0,USA,iHerb
2023-02-20,Creatine,Performance,147,58.88,8655.36,0.17,1,Canada,Amazon
2023-02-20,Zinc,Mineral,131,47.63,6239.53,0.12,1,USA,Walmart
2023-02-20,Collagen Peptides,Protein,168,22.45,3771.6,0.23,3,Canada,Amazon
2023-02-20,Magnesium,Mineral,163,17.16,2797.08,0.01,1,USA,iHerb
2023-02-20,Ashwagandha,Herbal,160,46.46,7433.6,0.06,1,USA,Walmart
2023-02-20,Melatonin,Sleep Aid,146,15.48,2260.08,0.12,1,UK,Walmart
2023-02-20,Biotin,Vitamin,157,37.21,5841.97,0.01,2,UK,Amazon
2023-02-20,Green Tea Extract,Fat Burner,124,44.25,5487.0,0.05,2,Canada,iHerb
2023-02-20,Iron Supplement,Mineral,170,25.26,4294.2,0.15,4,UK,Walmart
2023-02-20,Electrolyte Powder,Hydration,143,10.47,1497.21,0.0,2,USA,Walmart
2023-02-27,Whey Protein,Protein,160,56.5,9040.0,0.03,1,USA,Walmart
2023-02-27,Vitamin C,Vitamin,169,44.11,7454.59,0.13,0,UK,iHerb
2023-02-27,Fish Oil,Omega,142,52.62,7472.04,0.18,2,UK,Amazon
2023-02-27,Multivitamin,Vitamin,150,15.96,2394.0,0.1,0,Canada,Amazon
2023-02-27,Pre-Workout,Performance,139,30.93,4299.27,0.01,1,Canada,iHerb
2023-02-27,BCAA,Amino Acid,152,57.16,8688.32,0.02,3,USA,Walmart
2023-02-27,Creatine,Performance,145,30.09,4363.05,0.02,2,UK,Amazon
2023-02-27,Zinc,Mineral,123,46.15,5676.45,0.1,0,USA,iHerb
2023-02-27,Collagen Peptides,Protein,160,56.13,8980.8,0.09,1,USA,iHerb
2023-02-27,Magnesium,Mineral,145,47.55,6894.75,0.08,1,UK,iHerb
2023-02-27,Ashwagandha,Herbal,147,55.89,8215.83,0.17,1,Canada,Walmart
2023-02-27,Melatonin,Sleep Aid,161,13.03,2097.83,0.02,0,UK,Amazon
2023-02-27,Biotin,Vitamin,148,25.65,3796.2,0.1,3,Canada,Walmart
2023-02-27,Green Tea Extract,Fat Burner,164,23.34,3827.76,0.03,0,Canada,Walmart
2023-02-27,Iron Supplement,Mineral,132,37.59,4961.88,0.02,0,Canada,Amazon
2023-02-27,Electrolyte Powder,Hydration,137,40.79,5588.23,0.14,0,USA,Walmart
2023-03-06,Whey Protein,Protein,145,21.32,3091.4,0.22,4,UK,iHerb
2023-03-06,Vitamin C,Vitamin,155,42.14,6531.7,0.01,6,USA,iHerb
2023-03-06,Fish Oil,Omega,131,22.64,2965.84,0.1,2,USA,iHerb
2023-03-06,Multivitamin,Vitamin,148,26.72,3954.56,0.09,4,USA,Amazon
2023-03-06,Pre-Workout,Performance,162,19.99,3238.38,0.2,0,USA,Walmart
2023-03-06,BCAA,Amino Acid,139,54.02,7508.78,0.03,0,USA,Walmart
2023-03-06,Creatine,Performance,150,38.44,5766.0,0.11,1,UK,Walmart
2023-03-06,Zinc,Mineral,132,51.05,6738.6,0.22,0,Canada,Walmart
2023-03-06,Collagen Peptides,Protein,133,40.41,5374.53,0.18,1,UK,iHerb
2023-03-06,Magnesium,Mineral,156,56.77,8856.12,0.02,0,UK,Walmart
2023-03-06,Ashwagandha,Herbal,127,49.63,6303.01,0.14,0,USA,Amazon
2023-03-06,Melatonin,Sleep Aid,141,38.04,5363.64,0.06,0,USA,Walmart
2023-03-06,Biotin,Vitamin,159,32.62,5186.58,0.03,3,Canada,iHerb
2023-03-06,Green Tea Extract,Fat Burner,152,34.77,5285.04,0.24,3,Canada,Walmart
2023-03-06,Iron Supplement,Mineral,153,26.15,4000.95,0.09,0,UK,Amazon
2023-03-06,Electrolyte Powder,Hydration,153,48.68,7448.04,0.04,1,Canada,Walmart
2023-03-13,Whey Protein,Protein,137,17.9,2452.3,0.23,0,USA,Amazon
2023-03-13,Vitamin C,Vitamin,142,32.92,4674.64,0.01,1,UK,Walmart
2023-03-13,Fish Oil,Omega,153,38.19,5843.07,0.02,2,UK,Amazon
2023-03-13,Multivitamin,Vitamin,172,27.09,4659.48,0.08,0,USA,Amazon
2023-03-13,Pre-Workout,Performance,155,32.97,5110.35,0.23,0,USA,Amazon
2023-03-13,BCAA,Amino Acid,139,35.14,4884.46,0.08,0,UK,iHerb
2023-03-13,Creatine,Performance,159,44.38,7056.42,0.09,1,Canada,Walmart
2023-03-13,Zinc,Mineral,173,35.01,6056.73,0.21,2,Canada,Walmart
2023-03-13,Collagen Peptides,Protein,142,44.01,6249.42,0.22,0,Canada,Walmart
2023-03-13,Magnesium,Mineral,127,21.64,2748.28,0.07,0,Canada,iHerb
2023-03-13,Ashwagandha,Herbal,138,56.7,7824.6,0.04,0,Canada,Walmart
2023-03-13,Melatonin,Sleep Aid,160,15.24,2438.4,0.21,1,Canada,Walmart
2023-03-13,Biotin,Vitamin,141,51.11,7206.51,0.19,3,UK,iHerb
2023-03-13,Green Tea Extract,Fat Burner,172,31.19,5364.68,0.0,3,USA,Amazon
2023-03-13,Iron Supplement,Mineral,136,26.47,3599.92,0.09,0,Canada,iHerb
2023-03-13,Electrolyte Powder,Hydration,144,11.28,1624.32,0.1,0,UK,Walmart
2023-03-20,Whey Protein,Protein,145,22.61,3278.45,0.22,1,Canada,Amazon
2023-03-20,Vitamin C,Vitamin,141,17.11,2412.51,0.06,1,UK,Walmart
2023-03-20,Fish Oil,Omega,140,34.57,4839.8,0.19,4,USA,Walmart
2023-03-20,Multivitamin,Vitamin,133,25.98,3455.34,0.04,2,USA,Walmart
2023-03-20,Pre-Workout,Performance,160,36.89,5902.4,0.01,2,USA,Walmart
2023-03-20,BCAA,Amino Acid,161,23.27,3746.47,0.17,1,Canada,iHerb
2023-03-20,Creatine,Performance,152,29.06,4417.12,0.18,3,UK,iHerb
2023-03-20,Zinc,Mineral,150,52.78,7917.0,0.12,3,USA,iHerb
2023-03-20,Collagen Peptides,Protein,137,42.87,5873.19,0.22,3,Canada,Walmart
2023-03-20,Magnesium,Mineral,155,26.57,4118.35,0.25,1,UK,Amazon
2023-03-20,Ashwagandha,Herbal,159,40.43,6428.37,0.1,4,USA,Walmart
2023-03-20,Melatonin,Sleep Aid,152,10.38,1577.76,0.14,2,UK,Amazon
2023-03-20,Biotin,Vitamin,149,58.73,8750.77,0.06,1,UK,Amazon
2023-03-20,Green Tea Extract,Fat Burner,125,29.0,3625.0,0.01,1,UK,Amazon
2023-03-20,Iron Supplement,Mineral,139,59.37,8252.43,0.2,5,Canada,Walmart
2023-03-20,Electrolyte Powder,Hydration,157,32.06,5033.42,0.2,1,USA,Amazon
2023-03-27,Whey Protein,Protein,157,22.67,3559.19,0.22,1,UK,Walmart
2023-03-27,Vitamin C,Vitamin,139,30.89,4293.71,0.19,1,Canada,iHerb
2023-03-27,Fish Oil,Omega,146,39.22,5726.12,0.1,0,Canada,iHerb
2023-03-27,Multivitamin,Vitamin,168,53.16,8930.88,0.09,2,UK,iHerb
2023-03-27,Pre-Workout,Performance,171,38.35,6557.85,0.19,3,USA,iHerb
2023-03-27,BCAA,Amino Acid,151,47.88,7229.88,0.21,2,USA,iHerb
2023-03-27,Creatine,Performance,148,28.13,4163.24,0.03,0,USA,Walmart
2023-03-27,Zinc,Mineral,142,44.43,6309.06,0.02,0,USA,Amazon
2023-03-27,Collagen Peptides,Protein,131,23.39,3064.09,0.14,4,USA,Walmart
2023-03-27,Magnesium,Mineral,166,18.8,3120.8,0.07,0,UK,Amazon
2023-03-27,Ashwagandha,Herbal,161,37.83,6090.63,0.06,1,UK,iHerb
2023-03-27,Melatonin,Sleep Aid,164,53.55,8782.2,0.16,4,UK,Walmart
2023-03-27,Biotin,Vitamin,142,44.51,6320.42,0.1,3,USA,iHerb
2023-03-27,Green Tea Extract,Fat Burner,146,52.64,7685.44,0.16,0,USA,iHerb
2023-03-27,Iron Supplement,Mineral,151,48.93,7388.43,0.08,1,UK,iHerb
2023-03-27,Electrolyte Powder,Hydration,162,17.93,2904.66,0.1,1,UK,iHerb
2023-04-03,Whey Protein,Protein,174,24.85,4323.9,0.06,3,Canada,Walmart
2023-04-03,Vitamin C,Vitamin,156,28.85,4500.6,0.13,1,UK,Walmart
2023-04-03,Fish Oil,Omega,167,55.43,9256.81,0.11,2,USA,Amazon
2023-04-03,Multivitamin,Vitamin,124,33.85,4197.4,0.11,1,Canada,Amazon
2023-04-03,Pre-Workout,Performance,176,32.59,5735.84,0.05,3,Canada,Amazon
2023-04-03,BCAA,Amino Acid,132,44.86,5921.52,0.09,3,Canada,Amazon
2023-04-03,Creatine,Performance,152,39.23,5962.96,0.11,1,USA,Amazon
2023-04-03,Zinc,Mineral,127,19.89,2526.03,0.14,1,Canada,Walmart
2023-04-03,Collagen Peptides,Protein,154,31.06,4783.24,0.21,1,USA,Amazon
2023-04-03,Magnesium,Mineral,155,42.67,6613.85,0.21,4,Canada,iHerb
2023-04-03,Ashwagandha,Herbal,153,38.19,5843.07,0.04,3,USA,iHerb
2023-04-03,Melatonin,Sleep Aid,170,24.02,4083.4,0.04,2,Canada,iHerb
2023-04-03,Biotin,Vitamin,143,43.55,6227.65,0.16,1,Canada,Amazon
2023-04-03,Green Tea Extract,Fat Burner,151,12.81,1934.31,0.16,2,Canada,iHerb
2023-04-03,Iron Supplement,Mineral,161,21.31,3430.91,0.24,6,USA,Walmart
2023-04-03,Electrolyte Powder,Hydration,142,26.91,3821.22,0.24,0,UK,iHerb
2023-04-10,Whey Protein,Protein,150,26.3,3945.0,0.16,0,Canada,Walmart
2023-04-10,Vitamin C,Vitamin,162,27.98,4532.76,0.08,1,USA,iHerb
2023-04-10,Fish Oil,Omega,135,14.18,1914.3,0.21,0,UK,Walmart
2023-04-10,Multivitamin,Vitamin,142,37.75,5360.5,0.03,3,USA,Amazon
2023-04-10,Pre-Workout,Performance,148,35.05,5187.4,0.15,1,Canada,Amazon
2023-04-10,BCAA,Amino Acid,138,32.01,4417.38,0.1,2,USA,Walmart
2023-04-10,Creatine,Performance,157,26.94,4229.58,0.1,0,USA,Amazon
2023-04-10,Zinc,Mineral,140,59.81,8373.4,0.18,0,UK,Amazon
2023-04-10,Collagen Peptides,Protein,148,56.17,8313.16,0.15,0,USA,iHerb
2023-04-10,Magnesium,Mineral,153,26.87,4111.11,0.1,2,UK,iHerb
2023-04-10,Ashwagandha,Herbal,172,49.49,8512.28,0.04,1,USA,Amazon
2023-04-10,Melatonin,Sleep Aid,151,41.75,6304.25,0.07,2,Canada,Walmart
2023-04-10,Biotin,Vitamin,162,19.04,3084.48,0.16,5,UK,Amazon
2023-04-10,Green Tea Extract,Fat Burner,154,10.86,1672.44,0.08,0,USA,Amazon
2023-04-10,Iron Supplement,Mineral,162,22.93,3714.66,0.08,1,UK,iHerb
2023-04-10,Electrolyte Powder,Hydration,170,42.81,7277.7,0.1,2,Canada,Amazon
2023-04-17,Whey Protein,Protein,146,41.72,6091.12,0.15,1,UK,Amazon
2023-04-17,Vitamin C,Vitamin,135,30.76,4152.6,0.16,3,UK,Amazon
2023-04-17,Fish Oil,Omega,116,19.69,2284.04,0.13,1,Canada,Amazon
2023-04-17,Multivitamin,Vitamin,158,39.72,6275.76,0.22,3,UK,iHerb
2023-04-17,Pre-Workout,Performance,169,19.88,3359.72,0.0,2,Canada,Walmart
2023-04-17,BCAA,Amino Acid,174,41.85,7281.9,0.19,4,UK,Walmart
2023-04-17,Creatine,Performance,144,37.15,5349.6,0.1,0,USA,iHerb
2023-04-17,Zinc,Mineral,159,47.35,7528.65,0.09,1,UK,Walmart
2023-04-17,Collagen Peptides,Protein,145,38.12,5527.4,0.03,0,USA,Amazon
2023-04-17,Magnesium,Mineral,160,57.95,9272.0,0.13,5,UK,iHerb
