Date,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
26/08/2014,0.0,-21.49,-20.63,22.8,21,-25252.128,2.4
27/08/2014,0.0,-21.55,-20.63,25.7,23.6,-25232.256,2.4
28/08/2014,0.0,-21.61,-20.66,23.6,22.4,-27209.088,2.4
29/08/2014,0.0,-21.77,-20.74,23.7,23.5,-29481.408,2.4
30/08/2014,0.0,-21.88,-20.8,25,23.2,-31077.216,2.4
31/08/2014,0.0,-21.72,-20.77,24.9,23.3,-28165.536,2.4
01/09/2014,13.6,-21.59,-20.67,17.6,17.2,-25055.136,2.5
02/09/2014,0.0,-21.68,-20.7,19.2,18.5,-26309.664,2.5
03/09/2014,0.1,-21.72,-20.74,18.5,17.8,-26990.496,2.5
04/09/2014,0.0,-21.57,-20.71,21.3,20.6,-26235.36,2.9
05/09/2014,0.0,-21.79,-20.79,21.6,20.8,-29275.776,3.2
06/09/2014,0.0,-21.75,-20.77,22,20.7,-28218.24,2.8
07/09/2014,0.0,-21.64,-20.79,21.7,20.5,-27850.176,2.5
08/09/2014,0.0,-21.62,-20.8,22.8,21.6,-27624.672,2.5
09/09/2014,0.0,-21.81,-20.86,23.9,22.7,-28969.92,2.5
10/09/2014,24.0,-21.92,-20.89,19.9,19.1,-28628.64,2.5
11/09/2014,20.1,-21.72,-20.8,19.7,18,-25917.408,2.6
12/09/2014,15.4,-21.77,-20.8,15.2,14.1,-26174.88,2.7
13/09/2014,0.1,-21.75,-20.85,17.4,15.8,-27831.168,2.9
14/09/2014,0.0,-21.74,-20.84,20.4,18.4,-25651.296,3
15/09/2014,0.0,-21.72,-20.86,20.6,18.6,-26457.408,3
16/09/2014,0.0,-21.87,-20.85,21.3,19.6,-27796.608,3
17/09/2014,0.0,-21.88,-20.87,20.9,19.4,-27454.464,2.9
18/09/2014,0.0,-21.87,-20.89,22.1,20,-27615.168,2.7
19/09/2014,0.0,-22.12,-20.99,24.3,22.3,-31373.568,2.6
20/09/2014,0.6,-21.9,-20.92,27.2,23.6,-25887.168,2.6
21/09/2014,0.0,-21.85,-20.87,24.7,22.4,-25631.424,2.5
22/09/2014,0.0,-21.83,-20.84,23,20.2,-27082.944,2.6
23/09/2014,0.0,-21.86,-20.89,19,17.1,-26325.216,2.7
24/09/2014,1.6,-21.94,-20.94,14.6,13.3,-25762.752,2.6
25/09/2014,2.7,-21.83,-20.9,18.5,17.5,-25284.96,2.5
26/09/2014,0.0,-21.81,-20.9,18.3,16.9,-24724.224,2.5
27/09/2014,0.0,-22.03,-21,17.2,17.4,-28346.112,2.4
28/09/2014,0.0,-22.03,-21.02,17.8,18.2,-26165.376,2.4
29/09/2014,0.0,-21.96,-20.99,18,17.7,-26180.928,2.4
30/09/2014,0.0,-21.88,-20.98,18.5,18,-25810.272,2.4
01/10/2014,5.1,-22.02,-20.99,18.3,17.4,-25497.504,2.5
02/10/2014,0.0,-21.74,-20.93,18.8,18.1,-24498.72,2.5
03/10/2014,0.0,-21.89,-20.94,19.1,18.6,-26032.32,2.5
04/10/2014,0.0,-21.99,-20.98,17.5,18.6,-27749.952,2.5
05/10/2014,0.0,-21.96,-20.95,17.1,18,-24344.928,2.5
06/10/2014,0.0,-21.92,-20.96,17.2,17,-25609.824,2.5
07/10/2014,0.0,-21.99,-21.02,17.7,16.9,-26076.384,2.5
08/10/2014,0.0,-21.99,-21.03,19.5,18.4,-25989.984,2.5
09/10/2014,0.0,-22.09,-21.08,19.1,18.6,-26658.72,2.5
10/10/2014,0.0,-22.04,-21.06,20,19.1,-26170.56,2.5
11/10/2014,0.0,-22.16,-21.11,19.3,18.5,-28159.488,2.5
12/10/2014,0.0,-22.01,-21.08,20.9,20.3,-25622.784,2.5
13/10/2014,1.6,-22.01,-21.05,21.2,20.7,-24850.368,2.5
14/10/2014,0.0,-21.92,-20.99,19.2,18.4,-23499.072,2.5
15/10/2014,0.0,-21.76,-21.03,20.7,20.3,-27699.84,2.5
16/10/2014,1.8,-21.8,-21.09,21.2,20.7,-28108.512,2.5
17/10/2014,0.0,-21.84,-21.16,21.5,20.9,-28591.488,2.5
18/10/2014,0.0,-21.85,-21.2,21.3,21.3,-29205.792,2.5
19/10/2014,0.0,-21.97,-21.24,19.4,19.2,-29060.64,2.5
20/10/2014,0.0,-21.95,-21.2,18.6,18,-27886.464,2.5
21/10/2014,0.0,-21.85,-21.16,18.8,18.2,-27777.6,2.5
22/10/2014,3.7,-21.85,-21.13,14.5,14,-27223.776,2.6
23/10/2014,3.1,-21.95,-21.21,8.5,8.2,-27205.632,2.6
24/10/2014,0.0,-21.88,-21.25,13.4,13.1,-27458.784,2.6
25/10/2014,0.0,-21.99,-21.33,12.6,11.9,-29194.56,2.6
26/10/2014,0.0,-22.04,-21.39,11.4,11.3,-29018.304,2.6
27/10/2014,0.0,-22.06,-21.38,11.5,11.1,-28702.08,2.6
28/10/2014,0.0,-22.01,-21.38,11.5,12.4,-29096.064,2.6
29/10/2014,0.0,-21.97,-21.35,11,10.7,-28067.904,2.6
30/10/2014,0.0,-22.02,-21.38,11.4,11.2,-27228.096,2.6
31/10/2014,0.0,-22.04,-21.41,11.8,11.2,-28843.776,2.6
01/11/2014,0.0,-22.07,-21.44,13.1,12.9,-30274.56,2.6
02/11/2014,0.0,-22.06,-21.43,10.2,10.3,-29068.416,2.6
03/11/2014,0.0,-22.06,-21.39,11.1,10.5,-27201.312,2.7
04/11/2014,0.0,-22.05,-21.35,15.7,14.4,-29502.144,2.8
05/11/2014,17.8,-21.98,-21.3,17.8,17.2,-23518.08,2.9
06/11/2014,36.3,-22.12,-21.47,15.1,14.9,-19879.776,3
07/11/2014,7.6,-22.02,-21.4,14.5,14.3,-28427.328,3
08/11/2014,0.0,-22.07,-21.44,14.9,14.9,-30382.56,3
09/11/2014,0.1,-22.05,-21.46,15.4,14.8,-28936.224,3
10/11/2014,1.7,-22,-21.45,14.4,13.6,-27269.568,3
11/11/2014,0.1,-21.82,-21.34,13.2,13,-27185.76,3
12/11/2014,3.3,-21.81,-21.31,12.3,12,-27076.032,2.9
13/11/2014,0.0,-21.84,-21.34,13.8,13.6,-28190.592,2.7
14/11/2014,0.0,-21.98,-21.45,11.4,11.3,-28731.456,2.7
15/11/2014,4.5,-21.96,-21.4,12.6,12.4,-28706.4,2.7
16/11/2014,19.4,-21.81,-21.4,12.8,12.3,-26839.296,2.9
17/11/2014,32.8,-21.83,-21.36,10.2,9.7,-26764.992,3.4
18/11/2014,0.1,-21.94,-21.41,13.1,12.2,-28253.664,3.6
19/11/2014,1.2,-21.81,-21.43,11.4,11.3,-26865.216,3.7
20/11/2014,0.1,-21.96,-21.54,5.6,5.3,-26420.256,3.6
21/11/2014,0.0,-21.91,-21.5,6.6,6.2,-25557.984,3.4
22/11/2014,0.0,-21.88,-21.47,11.7,11.5,-28321.92,3.3
23/11/2014,0.0,-21.9,-21.47,10.6,10.7,-26297.568,3.3
24/11/2014,0.1,-21.88,-21.47,8.5,8.2,-25584.768,3.1
25/11/2014,0.1,-21.9,-21.46,9.2,9.3,-26904.96,2.9
26/11/2014,0.7,-21.99,-21.45,12.3,12,-27803.52,2.9
27/11/2014,14.6,-21.85,-21.43,12.3,11.8,-27189.216,3
28/11/2014,0.1,-21.93,-21.44,9.6,9.5,-28791.936,3.1
29/11/2014,0.9,-22.05,-21.51,9.8,9.9,-30163.968,3
30/11/2014,0.2,-21.95,-21.44,13.8,13.7,-28543.104,3
01/12/2014,0.7,-21.81,-21.38,15.2,15.1,-27161.568,3
02/12/2014,0.3,-21.84,-21.42,9.8,9.8,-26842.752,3
03/12/2014,5.2,-21.8,-21.4,12.1,12.6,-25772.256,3
04/12/2014,32.6,-21.83,-21.44,12.2,12.3,-27050.976,3.1
05/12/2014,0.6,-21.91,-21.46,9.6,9.3,-27669.6,3.1
06/12/2014,0.1,-21.89,-21.47,10,9.4,-27836.352,3.1
07/12/2014,3.2,-21.84,-21.43,9.8,9.2,-26525.664,3.1
08/12/2014,0.0,-21.84,-21.43,8.2,7.7,-26684.64,3
09/12/2014,0.0,-21.84,-21.44,7.6,7,-26166.24,3
10/12/2014,0.0,-21.88,-21.49,7.7,7.3,-28184.544,2.9
11/12/2014,0.0,-21.88,-21.48,3.9,4.4,-27779.328,2.9
12/12/2014,0.0,-21.83,-21.48,2.6,3.1,-27243.648,2.9
13/12/2014,0.0,-21.81,-21.42,9.4,8.8,-27381.024,2.9
14/12/2014,0.0,-21.77,-21.39,10.6,10.4,-26603.424,2.9
15/12/2014,1.6,-21.79,-21.38,9.5,9.3,-26828.928,2.9
16/12/2014,1.7,-21.71,-21.28,8.9,8.7,-26122.176,2.9
17/12/2014,1.5,-21.73,-21.3,9.3,9,-27498.528,3
18/12/2014,0.0,-21.78,-21.36,7.3,7.1,-26527.392,3
19/12/2014,0.1,-21.78,-21.38,6.2,6.5,-27195.264,2.9
20/12/2014,0.0,-21.81,-21.35,6.5,6.4,-28705.536,2.9
21/12/2014,0.0,-21.75,-21.34,6.7,7.7,-25728.192,2.9
22/12/2014,0.0,-21.73,-21.35,7.6,7.5,-26872.128,2.8
23/12/2014,0.0,-21.76,-21.33,9.8,9.3,-27648.864,2.9
24/12/2014,0.0,-21.74,-21.28,10.1,9.6,-27725.76,2.8
25/12/2014,0.0,-21.41,-21.17,9.8,9.2,-22263.552,2.8
26/12/2014,0.0,-21.42,-21.08,7.2,6.7,-22132.224,2.8
27/12/2014,14.2,-21.61,-21.1,3.6,3.3,-27508.896,2.8
28/12/2014,1.2,-21.43,-21.03,3.9,3.7,-25790.4,3
29/12/2014,0.0,-21.63,-21.21,2.4,2.3,-27063.936,3
30/12/2014,0.0,-21.67,-21.27,0.5,0.2,-27514.08,2.9
31/12/2014,0.1,-21.83,-21.29,-0.1,-0.5,-30247.776,2.9
01/01/2015,0.0,-21.72,-21.32,3.4,3.4,-28664.064,2.9
02/01/2015,0.0,-21.62,-21.24,6.1,5.9,-27330.048,2.8
03/01/2015,0.0,-21.72,-21.22,5.4,5.4,-29812.32,2.9
04/01/2015,0.0,-21.55,-21.18,11,11,-28280.448,2.8
05/01/2015,0.0,-21.69,-21.27,4.9,4.6,-28127.52,2.8
06/01/2015,0.0,-21.49,-21.14,3.2,3.4,-25876.8,2.8
07/01/2015,0.0,-21.59,-21.2,5.8,5.3,-27009.504,2.9
08/01/2015,0.0,-21.64,-21.24,7.4,7.4,-28740.096,2.8
09/01/2015,0.0,-21.62,-21.23,8.9,8.2,-28386.72,2.8
10/01/2015,0.0,-21.61,-21.16,7.8,7.4,-28502.496,2.8
11/01/2015,0.0,-21.45,-21.06,11.9,10.7,-26857.44,2.8
12/01/2015,0.0,-21.63,-21.22,5.6,5.1,-26936.064,2.8
13/01/2015,0.0,-21.68,-21.21,3.1,3.7,-27795.744,2.8
14/01/2015,0.0,-21.55,-21.14,6.5,5.7,-27082.944,2.8
15/01/2015,0.0,-21.52,-21.13,7.3,7.6,-27123.552,2.7
16/01/2015,0.0,-21.52,-21.11,6.9,6.9,-27375.84,2.8
17/01/2015,0.0,-21.52,-21.08,12.1,11.6,-28178.496,2.8
18/01/2015,0.0,-21.52,-21.09,8.6,8.2,-27183.168,2.7
19/01/2015,0.0,-21.51,-21.09,3.9,4.5,-26663.904,2.7
20/01/2015,2.1,-21.45,-21.02,6.6,6.3,-24492.672,2.8
21/01/2015,3.1,-21.49,-21.04,7.9,7.9,-25954.56,2.7
22/01/2015,4.7,-21.48,-21.05,8.2,8,-26753.76,2.8
23/01/2015,0.2,-21.55,-21.04,9.3,8.9,-28179.36,2.8
24/01/2015,0.0,-21.54,-21.1,8.2,7.5,-27565.056,3
25/01/2015,0.0,-21.57,-21.13,6.4,5.8,-27349.056,3
26/01/2015,0.0,-21.61,-21.18,4.9,4.3,-26827.2,3
27/01/2015,0.0,-21.61,-21.17,2.8,3.1,-26647.488,3
28/01/2015,0.0,-21.58,-21.15,3,2.9,-26075.52,2.9
29/01/2015,1.9,-21.43,-21.08,2,1.7,-24355.296,2.9
30/01/2015,16.3,-21.37,-20.88,6.8,6.6,-25964.928,2.9
31/01/2015,3.5,-21.51,-21.02,5.2,4.9,-27420.768,3.6
01/02/2015,5.5,-21.57,-21.09,3.1,2.5,-26764.128,3.1
02/02/2015,0.0,-21.59,-21.16,1,0.7,-25234.848,3.1
03/02/2015,1.2,-21.45,-21.1,3.4,2.8,-24395.904,3
04/02/2015,8.4,-21.39,-21.04,5.9,5.5,-24389.856,3.2
05/02/2015,21.4,-21.33,-21,6.1,6.7,-24301.728,3.5
06/02/2015,9.2,-21.4,-21.04,5.8,5.3,-27349.056,3.7
07/02/2015,0.0,-21.78,-21.23,5.5,5,-28607.04,3.7
08/02/2015,0.5,-21.49,-21.15,2.7,3.3,-27031.104,3.5
09/02/2015,0.0,-21.56,-21.23,3,2.7,-26802.144,3.3
10/02/2015,0.0,-21.5,-21.18,6.8,7.1,-26698.464,3.2
11/02/2015,0.0,-21.43,-21.14,8.8,8.3,-25692.768,3.1
12/02/2015,0.0,-21.47,-21.12,6.2,6.6,-25467.264,3.1
13/02/2015,0.0,-21.43,-21.09,5.8,5.6,-24534.144,3.1
14/02/2015,1.7,-21.42,-21.06,7.7,7.1,-26263.008,3
15/02/2015,0.0,-21.37,-21,6.5,6.1,-24865.92,3
16/02/2015,0.0,-21.35,-21.01,8.8,9,-25602.048,3
17/02/2015,0.0,-21.43,-21.09,9.4,10.2,-27070.848,3
18/02/2015,0.0,-21.64,-21.17,7.8,7.1,-26960.256,3
19/02/2015,0.0,-21.57,-21.16,5.3,5.8,-28061.856,2.9
20/02/2015,0.0,-21.57,-21.09,5.2,5.4,-26373.6,2.9
21/02/2015,1.8,-21.38,-20.99,7.8,7.2,-27526.176,2.9
22/02/2015,2.8,-21.28,-20.87,8.6,8.1,-25089.696,2.9
23/02/2015,0.1,-21.27,-20.91,9.9,9,-25121.664,2.9
24/02/2015,1.9,-21.2,-20.86,10.7,9.8,-25072.416,2.9
25/02/2015,0.0,-21.29,-20.92,9.2,8.6,-24996.384,3.3
26/02/2015,0.0,-21.33,-20.97,9.5,8.7,-24826.176,3.4
27/02/2015,0.0,-21.26,-20.92,8.6,8.7,-25925.184,3.1
28/02/2015,0.0,-21.44,-20.99,8,8.1,-27867.456,3
01/03/2015,0.0,-21.3,-20.95,7.8,7.7,-24647.328,3
02/03/2015,0.7,-21.26,-20.89,11.2,10.6,-23424.768,3
03/03/2015,0.0,-21.11,-20.84,13.8,13.2,-23256.288,3
04/03/2015,12.0,-21.28,-20.89,9.7,8.6,-24155.712,3
05/03/2015,15.6,-21.18,-20.82,5.3,4.9,-22929.696,3.4
06/03/2015,6.1,-21.25,-20.9,5.7,5.7,-24036.48,3.8
07/03/2015,0.0,-21.31,-20.92,7.2,6.9,-25748.928,3.5
08/03/2015,0.0,-21.15,-20.83,8.2,7.9,-24045.984,3.3
09/03/2015,0.0,-21.09,-20.81,8.4,8.2,-23755.68,3.2
10/03/2015,0.0,-21.24,-20.85,6.8,7,-24982.56,3.1
11/03/2015,0.0,-21.23,-20.84,8.4,8.1,-25937.28,3.1
12/03/2015,0.0,-21.14,-20.8,8.4,7.7,-24983.424,3.1
13/03/2015,0.0,-21.04,-20.75,8,7.1,-24489.216,3
14/03/2015,0.0,-21.16,-20.79,7.8,7.4,-25852.608,3
15/03/2015,10.1,-21.04,-20.75,8.1,7.6,-22940.928,3
16/03/2015,15.9,-21.02,-20.75,8.9,8.6,-23370.336,3.1
17/03/2015,3.7,-20.84,-20.78,11.5,11,-23728.032,3.3
18/03/2015,0.0,-21.06,-20.84,11.6,11.6,-26795.232,3.2
19/03/2015,0.0,-20.92,-20.84,10.1,10.1,-24663.744,3.1
20/03/2015,0.0,-21.04,-20.84,10,10.4,-21949.056,3.1
21/03/2015,0.0,-21.01,-20.8,9.2,8.5,-25881.12,3
22/03/2015,0.5,-20.84,-20.74,9,8.3,-23792.832,3
23/03/2015,0.0,-20.8,-20.71,13.8,12.8,-24558.336,3
24/03/2015,0.0,-20.95,-20.71,13.9,13.5,-25422.336,2.9
25/03/2015,21.6,-20.63,-20.54,12.6,12.2,-22304.16,3
26/03/2015,1.6,-20.93,-20.68,14.9,14.3,-27416.448,3.5
27/03/2015,5.6,-20.98,-20.77,10.7,10.3,-27026.784,3.5
28/03/2015,0.0,-21.03,-20.78,11.8,11,-26843.616,3.4
29/03/2015,0.0,-20.84,-20.73,11.6,11.1,-26312.256,3.2
30/03/2015,0.0,-20.74,-20.67,14.5,13.6,-24852.96,3.1
31/03/2015,0.0,-20.73,-20.67,14.8,13.7,-26127.36,3.1
01/04/2015,0.0,-20.9,-20.7,15.6,15,-27446.688,3.1
02/04/2015,0.0,-20.72,-20.66,12.2,11.2,-24678.432,3
03/04/2015,0.0,-20.98,-20.73,10.9,10.2,-27033.696,3
04/04/2015,3.0,-20.78,-20.65,10.6,9.7,-27043.2,3
05/04/2015,0.3,-20.59,-20.57,8.6,7.5,-22579.776,3.1
06/04/2015,0.0,-20.52,-20.56,7.9,6.9,-21386.592,3
07/04/2015,0.6,-20.75,-20.67,6.2,5.3,-25584.768,3
08/04/2015,0.0,-20.62,-20.62,9.1,7.9,-24858.144,2.9
09/04/2015,0.0,-20.75,-20.64,11.4,10.4,-25801.632,2.9
10/04/2015,0.0,-20.73,-20.62,12.8,12.1,-27568.512,2.9
11/04/2015,0.0,-20.8,-20.64,11.9,10.8,-27863.136,2.9
12/04/2015,0.0,-20.66,-20.58,14.1,13.1,-26667.36,2.9
13/04/2015,0.0,-20.71,-20.58,15.3,14.6,-28042.848,2.8
14/04/2015,0.0,-20.75,-20.57,16.4,15.2,-27676.512,2.8
15/04/2015,0.0,-20.77,-20.56,17,16.2,-27789.696,2.8
16/04/2015,0.0,-20.82,-20.58,17.1,15.9,-28295.136,2.8
17/04/2015,0.3,-20.78,-20.54,14.7,13.5,-26863.488,2.8
18/04/2015,0.0,-20.58,-20.45,14.7,13.7,-26576.64,2.8
19/04/2015,0.2,-20.69,-20.52,13.2,12.1,-27557.28,2.8
20/04/2015,0.0,-20.52,-20.48,13.3,12.9,-25734.24,2.8
21/04/2015,0.0,-20.8,-20.58,15.7,14.7,-29480.544,2.8
22/04/2015,0.0,-20.98,-20.61,16,14.9,-29047.68,2.7
23/04/2015,0.0,-20.66,-20.51,15.8,14.1,-28069.632,2.7
24/04/2015,0.0,-20.47,-20.39,16.9,11.7,-28075.68,2.7
25/04/2015,0.0,-20.55,-20.41,16.8,0,-29100.384,0
26/04/2015,0.0,-20.49,-20.35,17.1,0,-27154.656,0
27/04/2015,2.7,-20.38,-20.26,15.6,0,-24995.52,0
28/04/2015,10.2,-20.33,-20.23,12.7,0,-25657.344,0
29/04/2015,0.4,-20.36,-20.28,15.8,0,-26785.728,0
30/04/2015,0.6,-20.4,-20.28,15.6,0,-26477.28,0
01/05/2015,0.0,-20.37,-20.23,15.7,0,-27179.712,0
02/05/2015,0.4,-20.23,-20.17,18.8,0,-25064.64,0
03/05/2015,0.0,-20.28,-20.2,19.4,0,-27105.408,0
04/05/2015,0.0,-20.37,-20.23,21.5,0,-28057.536,0
05/05/2015,0.0,-20.4,-20.24,23.2,0,-29104.704,0
06/05/2015,0.0,-20.46,-20.26,22.2,0,-29703.456,0
07/05/2015,0.0,-20.37,-20.26,21.3,0,-29380.32,0
08/05/2015,0.0,-20.49,-20.31,19.9,0,-30075.84,0
09/05/2015,0.0,-20.51,-20.33,20.2,0,-30513.888,0
10/05/2015,0.0,-20.52,-20.37,21.3,0,-31071.168,0
11/05/2015,0.0,-20.45,-20.37,20.3,0,-29198.016,0
12/05/2015,0.0,-20.57,-20.38,21.3,0,-30258.144,0
13/05/2015,0.0,-20.62,-20.4,21.1,0,-31345.92,0
14/05/2015,0.0,-20.54,-20.33,20.6,0,-30297.888,0
15/05/2015,0.0,-20.56,-20.33,21.5,0,-31325.184,0
16/05/2015,0.0,-20.6,-20.4,17.7,0,-30407.616,0
17/05/2015,0.0,-20.51,-20.36,22.8,0,-29692.224,0
18/05/2015,0.0,-20.6,-20.38,22.8,0,-31958.496,0
19/05/2015,0.0,-20.69,-20.44,23,0,-33829.92,0
20/05/2015,0.0,-20.67,-20.45,20.9,0,-30045.6,0
21/05/2015,0.0,-20.59,-20.44,18.1,0,-29742.336,0
22/05/2015,52.0,-20.55,-20.39,11.1,0,-26298.432,0
23/05/2015,10.4,-20.46,-20.36,13.1,0,-27857.952,0
24/05/2015,0.6,-20.37,-20.33,15.1,0,-25519.968,0
25/05/2015,0.0,-20.37,-20.3,16.5,0,-25574.4,0
26/05/2015,8.7,-20.44,-20.34,16.8,0,-23598.432,0
27/05/2015,0.0,-20.44,-20.36,16.3,0,-23870.592,0
28/05/2015,0.0,-20.48,-20.39,17.3,0,-24709.536,0
29/05/2015,0.0,-20.55,-20.4,19.6,0,-25536.384,0
30/05/2015,0.0,-20.48,-20.38,20.4,0,-24415.776,0
31/05/2015,0.0,-20.42,-20.35,21.3,0,-21479.904,0
01/06/2015,0.0,-20.46,-20.37,22.2,0,-23970.816,0
02/06/2015,0.0,-20.54,-20.4,23.5,0,-24921.216,0
03/06/2015,0.0,-20.7,-20.47,24.2,0,-26434.944,0
04/06/2015,0.0,-20.86,-20.55,24.6,0,-27652.32,0
05/06/2015,0.0,-20.75,-20.53,25.8,0,-27306.72,0
06/06/2015,0.0,-20.81,-20.58,25.6,0,-27508.896,0
07/06/2015,0.0,-20.9,-20.62,24.7,0,-27693.792,0
08/06/2015,0.0,-20.86,-20.6,22.4,0,-26258.688,0
09/06/2015,5.2,-20.81,-20.6,21.4,0,-24595.488,0
10/06/2015,0.0,-20.8,-20.61,22.9,0,-25284.96,0
11/06/2015,0.0,-21.01,-20.49,23.9,0,-26231.04,0
12/06/2015,0.0,-20.95,-20.49,24.2,0,-25068.096,0
13/06/2015,0.0,-21.06,-20.51,24.8,0,-26728.704,0
14/06/2015,0.4,-20.83,-20.42,22.5,0,-21347.712,0
15/06/2015,0.0,-20.69,-20.36,22.7,0,-19239.552,0
16/06/2015,0.0,-20.75,-20.37,23.6,0,-21288.96,0
17/06/2015,7.0,-20.74,-20.37,19.6,0,-20734.272,0
18/06/2015,0.0,-20.86,-20.44,19.9,0,-24185.952,0
19/06/2015,1.3,-20.84,-20.44,20.7,0,-22451.904,0
20/06/2015,0.5,-20.78,-20.44,21.1,0,-20228.832,0
21/06/2015,0.0,-20.79,-20.45,20.8,0,-18681.408,0
22/06/2015,0.0,-20.84,-20.45,22.4,0,-20934.72,0
23/06/2015,0.0,-20.86,-20.47,24.2,0,-22289.472,0
24/06/2015,15.1,-20.87,-20.49,21,0,-20348.064,0
25/06/2015,0.0,-20.8,-20.47,20.7,0,-20647.872,0
26/06/2015,0.0,-20.95,-20.51,21.8,0,-22751.712,0
27/06/2015,0.0,-20.99,-20.55,23.6,0,-24131.52,0
28/06/2015,0.0,-21,-20.59,25,0,-23143.968,0
29/06/2015,0.0,-21.17,-20.67,24.3,0,-24166.08,0
30/06/2015,0.0,-21.18,-20.7,25.8,0,-23764.32,0
01/07/2015,0.0,-21.26,-20.73,26.5,0,-24380.352,0
02/07/2015,0.0,-21.33,-20.79,28.2,0,-24616.224,0
03/07/2015,0.0,-21.42,-20.85,28.9,0,-26137.728,0
04/07/2015,0.0,-21.49,-20.9,28.7,0,-26865.216,0
05/07/2015,0.0,-21.49,-20.9,29.3,0,-25206.336,0
06/07/2015,0.0,-21.57,-20.93,30.5,0,-26646.624,0
07/07/2015,0.0,-21.64,-20.98,30.9,0,-27395.712,0
08/07/2015,0.0,-21.73,-21.01,29.9,0,-27727.488,0
09/07/2015,0.0,-21.8,-21.06,27.9,0,-27482.112,0
10/07/2015,0.0,-21.8,-21.14,26.9,0,-26416.8,0
11/07/2015,0.0,-21.8,-21.13,27.1,0,-25650.432,0
12/07/2015,0.0,-21.78,-21.14,28.6,0,-25368.768,0
13/07/2015,0.8,-21.76,-21.15,28.6,0,-26046.144,0
14/07/2015,0.0,-21.89,-21.21,29.7,0,-27841.536,0
15/07/2015,0.0,-22.03,-21.29,30.6,0,-28728.864,0
16/07/2015,0.0,-22.1,-21.35,31.3,0,-28376.352,0
17/07/2015,0.0,-22.21,-21.42,30.5,0,-28207.872,0
18/07/2015,0.0,-22.45,-21.53,31.1,0,-27414.72,0
19/07/2015,0.0,-22.44,-21.57,30.8,0,-25500.096,0
20/07/2015,0.0,-22.42,-21.56,30.9,0,-25850.016,0
21/07/2015,0.0,-22.49,-21.64,31.1,0,-28160.352,0
22/07/2015,1.2,-22.35,-21.62,27.5,0,-27399.168,0
23/07/2015,0.0,-21.97,-21.47,28,0,-22892.544,0
24/07/2015,0.0,-22.3,-21.57,27.8,0,-26853.984,0
25/07/2015,0.7,-22.23,-21.57,25.5,0,-23505.12,0
26/07/2015,0.0,-21.89,-21.44,28,0,-18931.968,0
27/07/2015,0.0,-22.24,-21.52,27.6,0,-24515.136,0
28/07/2015,0.0,-22.32,-21.59,28.5,0,-26398.656,0
29/07/2015,0.0,-22.41,-21.66,28.1,0,-26218.08,0
30/07/2015,0.3,-22.43,-21.69,28.3,0,-26103.168,0
31/07/2015,0.0,-22.38,-21.7,26.6,0,-25887.168,0
01/08/2015,0.0,-22.4,-21.71,27.4,0,-25680.672,0
02/08/2015,2.5,-22.42,-21.79,26.4,0,-24391.584,0
03/08/2015,0.0,-22.23,-21.7,27,0,-23098.176,0
04/08/2015,0.0,-22.44,-21.77,28.5,0,-24751.872,0
05/08/2015,0.0,-22.49,-21.82,29.8,0,-27578.88,0
06/08/2015,0.0,-22.55,-21.88,29.6,0,-27463.968,0
07/08/2015,0.0,-22.59,-21.92,30.4,0,-27449.28,0
08/08/2015,0.9,-22.73,-21.99,29.4,0,-28468.8,0
09/08/2015,12.5,-22.56,-21.97,26,0,-24516.864,0
10/08/2015,2.4,-22.32,-21.83,21.9,0,-19692.288,0
11/08/2015,0.0,-22.44,-21.86,25,0,-24516.864,0
12/08/2015,0.0,-22.47,-21.89,27.3,0,-26351.136,0
13/08/2015,0.0,-22.55,-21.93,28,0,-27103.68,0
14/08/2015,0.0,-22.58,-21.94,28.5,0,-27241.92,0
15/08/2015,2.4,-22.56,-21.95,25.4,0,-24745.824,0
16/08/2015,7.6,-22.18,-21.8,21.1,0,-18365.184,0
17/08/2015,0.2,-22.36,-21.85,22.3,0,-22640.256,0
18/08/2015,0.2,-22.46,-21.9,23.6,0,-25101.792,0
19/08/2015,9.5,-22.48,-21.93,21.1,0,-24729.408,0
20/08/2015,0.0,-23.26,-22.14,21.2,0,-32542.56,0
21/08/2015,0.0,-22.74,-22.19,22,0,-27593.568,0
22/08/2015,0.0,-22.66,-22.09,21.9,0,-25788.672,0
23/08/2015,0.0,-22.68,-22.09,22.8,0,-26555.04,0
24/08/2015,5.0,-22.66,-22.1,23.4,0,-25060.32,0
25/08/2015,0.0,-22.62,-22.07,25.5,0,-25945.056,0
26/08/2015,0.0,-22.59,-22.1,24.1,0,-25084.512,0
27/08/2015,0.0,-22.67,-22.13,26.2,0,-27209.088,0
28/08/2015,0.0,-22.8,-22.21,26.8,0,-28353.024,0
29/08/2015,0.0,-22.84,-22.25,27.7,0,-27911.52,0
30/08/2015,0.0,-22.89,-22.27,28.3,0,-27308.448,0
31/08/2015,0.0,-22.9,-22.28,27.6,0,-28482.624,0
01/09/2015,0.0,-22.92,-22.31,26.6,0,-28415.232,0
02/09/2015,0.0,-22.95,-22.33,25.9,0,-27812.16,0
03/09/2015,0.0,-22.97,-22.32,25.6,0,-28426.464,0
04/09/2015,0.0,-22.79,-22.25,24.4,0,-28052.352,0
