date,hour,demand
2020-03-24,22,10
2020-03-24,23,40
2020-03-25,1,20
2020-03-25,2,48
2020-03-25,5,48
2020-03-25,6,61
2020-03-25,7,79
2020-03-25,8,32
2020-03-25,9,74
2020-03-25,10,47
2020-03-25,11,83
2020-03-25,12,60
2020-03-25,13,64
2020-03-25,14,101
2020-03-25,15,101
2020-03-25,16,34
2020-03-25,17,79
2020-03-25,18,64
2020-03-25,19,55
2020-03-25,20,79
2020-03-25,21,25
2020-03-25,22,78
2020-03-25,23,65
2020-03-26,0,98
2020-03-26,2,57
2020-03-26,4,10
2020-03-26,5,60
2020-03-26,6,68
2020-03-26,7,99
2020-03-26,8,101
2020-03-26,9,103
2020-03-26,10,75
2020-03-26,11,84
2020-03-26,12,43
2020-03-26,13,66
2020-03-26,14,73
2020-03-26,15,86
2020-03-26,16,43
2020-03-26,17,87
2020-03-26,18,85
2020-03-26,19,109
2020-03-26,20,114
2020-03-26,21,67
2020-03-26,22,20
2020-03-26,23,73
2020-03-27,0,93
2020-03-27,2,65
2020-03-27,5,49
2020-03-27,6,41
2020-03-27,7,47
2020-03-27,8,73
2020-03-27,9,44
2020-03-27,10,113
2020-03-27,11,44
2020-03-27,12,120
2020-03-27,13,78
2020-03-27,14,80
2020-03-27,15,121
2020-03-27,16,110
2020-03-27,17,117
2020-03-27,18,96
2020-03-27,19,32
2020-03-27,20,31
2020-03-27,21,78
2020-03-27,22,114
2020-03-27,23,45
2020-03-28,0,46
2020-03-28,1,23
2020-03-28,2,99
2020-03-28,3,55
2020-03-28,4,13
2020-03-28,5,78
2020-03-28,6,39
2020-03-28,7,48
2020-03-28,8,74
2020-03-28,9,66
2020-03-28,10,84
2020-03-28,11,124
2020-03-28,12,80
2020-03-28,13,152
2020-03-28,14,115
2020-03-28,15,67
2020-03-28,16,59
2020-03-28,17,103
2020-03-28,18,142
2020-03-28,19,116
2020-03-28,20,141
2020-03-28,21,100
2020-03-28,22,22
2020-03-28,23,49
2020-03-29,0,74
2020-03-29,1,23
2020-03-29,2,76
2020-03-29,3,41
2020-03-29,4,43
2020-03-29,5,100
2020-03-29,7,11
2020-03-29,8,46
2020-03-29,9,114
2020-03-29,10,100
2020-03-29,11,78
2020-03-29,12,145
2020-03-29,13,23
2020-03-29,14,37
2020-03-29,15,85
2020-03-29,16,85
2020-03-29,17,105
2020-03-29,18,118
2020-03-29,19,81
2020-03-29,20,121
2020-03-29,21,114
2020-03-29,22,31
2020-03-29,23,68
2020-03-30,0,102
2020-03-30,5,71
2020-03-30,6,27
2020-03-30,7,92
2020-03-30,8,100
2020-03-30,9,101
2020-03-30,10,14
2020-03-30,11,24
2020-03-30,12,94
2020-03-30,13,36
2020-03-30,14,47
2020-03-30,15,116
2020-03-30,16,51
2020-03-30,17,85
2020-03-30,18,108
2020-03-30,19,112
2020-03-30,20,71
2020-03-30,21,67
2020-03-30,22,90
2020-03-30,23,94
2020-03-31,0,100
2020-03-31,1,95
2020-03-31,2,36
2020-03-31,5,82
2020-03-31,6,87
2020-03-31,7,99
2020-03-31,8,109
2020-03-31,9,29
2020-03-31,10,104
2020-03-31,11,50
2020-03-31,12,44
2020-03-31,13,72
2020-03-31,14,31
2020-03-31,15,57
2020-03-31,16,47
2020-03-31,17,92
2020-03-31,18,97
2020-03-31,19,118
2020-03-31,20,76
2020-03-31,21,119
2020-03-31,22,99
2020-03-31,23,85
2020-04-01,0,93
2020-04-01,1,2
2020-04-01,2,28
2020-04-01,5,22
2020-04-01,6,48
2020-04-01,7,90
2020-04-01,8,48
2020-04-01,9,96
2020-04-01,10,38
2020-04-01,11,55
2020-04-01,12,68
2020-04-01,13,77
2020-04-01,14,70
2020-04-01,15,72
2020-04-01,16,107
2020-04-01,17,140
2020-04-01,18,115
2020-04-01,19,155
2020-04-01,20,49
2020-04-01,21,123
2020-04-01,22,115
2020-04-01,23,30
2020-04-02,0,22
2020-04-02,1,75
2020-04-02,3,94
2020-04-02,4,97
2020-04-02,5,67
2020-04-02,6,46
2020-04-02,7,26
2020-04-02,8,124
2020-04-02,9,44
2020-04-02,10,119
2020-04-02,11,114
2020-04-02,12,129
2020-04-02,13,113
2020-04-02,14,94
2020-04-02,15,96
2020-04-02,16,40
2020-04-02,17,132
2020-04-02,18,147
2020-04-02,19,103
2020-04-02,20,106
2020-04-02,21,101
2020-04-02,22,29
2020-04-02,23,89
2020-04-03,0,93
2020-04-03,1,80
2020-04-03,5,18
2020-04-03,6,30
2020-04-03,7,109
2020-04-03,8,36
2020-04-03,9,111
2020-04-03,10,30
2020-04-03,11,116
2020-04-03,12,118
2020-04-03,13,61
2020-04-03,14,52
2020-04-03,15,29
2020-04-03,16,96
2020-04-03,17,44
2020-04-03,18,89
2020-04-03,19,113
2020-04-03,20,122
2020-04-03,21,27
2020-04-03,22,49
2020-04-03,23,12
2020-04-04,0,94
2020-04-04,1,54
2020-04-04,2,15
2020-04-04,3,100
2020-04-04,4,86
2020-04-04,6,59
2020-04-04,7,92
2020-04-04,8,112
2020-04-04,9,77
2020-04-04,10,118
2020-04-04,11,145
2020-04-04,12,115
2020-04-04,13,144
2020-04-04,14,133
2020-04-04,15,141
2020-04-04,16,117
2020-04-04,17,114
2020-04-04,18,131
2020-04-04,19,97
2020-04-04,20,76
2020-04-04,21,98
2020-04-04,22,35
2020-04-04,23,63
2020-04-05,0,106
2020-04-05,1,95
2020-04-05,2,38
2020-04-05,3,25
2020-04-05,4,9
2020-04-05,5,13
2020-04-05,6,79
2020-04-05,7,85
2020-04-05,8,95
2020-04-05,9,115
2020-04-05,10,112
2020-04-05,11,102
2020-04-05,12,144
2020-04-05,13,89
2020-04-05,14,40
2020-04-05,15,130
2020-04-05,16,43
2020-04-05,17,39
2020-04-05,18,61
2020-04-05,19,85
2020-04-05,20,107
2020-04-05,21,43
2020-04-05,22,102
2020-04-05,23,54
2020-04-06,0,86
2020-04-06,2,35
2020-04-06,5,36
2020-04-06,6,24
2020-04-06,7,29
2020-04-06,8,57
2020-04-06,9,88
2020-04-06,10,32
2020-04-06,11,96
2020-04-06,12,37
2020-04-06,13,46
2020-04-06,14,19
2020-04-06,15,41
2020-04-06,16,55
2020-04-06,17,90
2020-04-06,18,36
2020-04-06,19,85
2020-04-06,20,35
2020-04-06,21,15
2020-04-06,22,12
2020-04-06,23,78
2020-04-07,0,4
2020-04-07,4,52
2020-04-07,5,95
2020-04-07,6,5
2020-04-07,7,26
2020-04-07,8,37
2020-04-07,9,72
2020-04-07,10,73
2020-04-07,11,76
2020-04-07,12,62
2020-04-07,13,100
2020-04-07,14,98
2020-04-07,15,17
2020-04-07,16,49
2020-04-07,17,67
2020-04-07,18,35
2020-04-07,19,14
2020-04-07,20,89
2020-04-07,21,84
2020-04-07,22,19
2020-04-07,23,32
2020-04-08,0,102
2020-04-08,5,72
2020-04-08,6,78
2020-04-08,7,69
2020-04-08,8,110
2020-04-08,9,29
2020-04-08,10,90
2020-04-08,11,89
2020-04-08,12,46
2020-04-08,13,103
2020-04-08,14,30
2020-04-08,15,16
2020-04-08,16,37
2020-04-08,17,75
2020-04-08,18,153
2020-04-08,19,77
2020-04-08,20,64
2020-04-08,21,81
2020-04-08,22,67
2020-04-08,23,87
2020-04-09,0,46
2020-04-09,2,77
2020-04-09,4,63
2020-04-09,5,14
2020-04-09,6,88
2020-04-09,7,96
2020-04-09,8,44
2020-04-09,9,45
2020-04-09,10,32
2020-04-09,11,57
2020-04-09,12,51
2020-04-09,13,80
2020-04-09,14,13
2020-04-09,15,28
2020-04-09,16,55
2020-04-09,17,45
2020-04-09,18,33
2020-04-09,19,79
2020-04-09,20,136
2020-04-09,21,99
2020-04-09,22,84
2020-04-09,23,79
2020-04-10,5,28
2020-04-10,6,1
2020-04-10,7,64
2020-04-10,8,80
2020-04-10,9,93
2020-04-10,10,52
2020-04-10,11,37
2020-04-10,12,25
2020-04-10,13,129
2020-04-10,14,71
2020-04-10,15,126
2020-04-10,16,137
2020-04-10,17,77
2020-04-10,18,33
2020-04-10,19,106
2020-04-10,20,102
2020-04-10,21,90
2020-04-10,22,40
2020-04-10,23,50
2020-04-11,0,32
2020-04-11,1,76
2020-04-11,2,67
2020-04-11,4,68
2020-04-11,5,2
2020-04-11,6,40
2020-04-11,7,67
2020-04-11,8,14
2020-04-11,9,54
2020-04-11,10,58
2020-04-11,11,74
2020-04-11,12,87
2020-04-11,13,91
2020-04-11,14,126
2020-04-11,15,94
2020-04-11,16,158
2020-04-11,17,96
2020-04-11,18,137
2020-04-11,19,79
2020-04-11,20,55
2020-04-11,21,27
2020-04-11,22,69
2020-04-11,23,51
2020-04-12,0,93
2020-04-12,1,99
2020-04-12,2,76
2020-04-12,3,66
2020-04-12,4,79
2020-04-12,5,86
2020-04-12,6,74
2020-04-12,7,88
2020-04-12,8,100
2020-04-12,9,89
2020-04-12,10,62
2020-04-12,11,70
2020-04-12,12,93
2020-04-12,13,65
2020-04-12,14,94
2020-04-12,15,68
2020-04-12,16,64
2020-04-12,17,58
2020-04-12,18,66
2020-04-12,19,81
2020-04-12,20,78
2020-04-12,21,45
2020-04-12,22,53
2020-04-12,23,72
2020-04-13,0,66
2020-04-13,1,68
2020-04-13,2,60
2020-04-13,5,70
2020-04-13,6,69
2020-04-13,7,86
2020-04-13,8,59
2020-04-13,9,48
2020-04-13,10,110
2020-04-13,11,41
2020-04-13,12,47
2020-04-13,13,29
2020-04-13,14,102
2020-04-13,15,80
2020-04-13,16,89
2020-04-13,17,93
2020-04-13,18,55
2020-04-13,19,70
2020-04-13,20,55
2020-04-13,21,30
2020-04-13,22,103
2020-04-13,23,55
2020-04-14,0,18
2020-04-14,3,18
2020-04-14,4,66
2020-04-14,5,74
2020-04-14,6,92
2020-04-14,7,95
2020-04-14,8,75
2020-04-14,9,70
2020-04-14,10,107
2020-04-14,11,111
2020-04-14,12,32
2020-04-14,13,83
2020-04-14,14,77
2020-04-14,15,66
2020-04-14,16,141
2020-04-14,17,110
2020-04-14,18,134
2020-04-14,19,66
2020-04-14,20,73
2020-04-14,21,122
2020-04-14,22,23
2020-04-14,23,15
2020-04-15,0,44
2020-04-15,1,37
2020-04-15,2,18
2020-04-15,5,99
2020-04-15,6,74
2020-04-15,7,100
2020-04-15,8,99
2020-04-15,9,88
2020-04-15,10,106
2020-04-15,11,16
2020-04-15,12,71
2020-04-15,13,56
2020-04-15,14,50
2020-04-15,15,50
2020-04-15,16,101
2020-04-15,17,74
2020-04-15,18,65
2020-04-15,19,36
2020-04-15,20,50
2020-04-15,21,41
2020-04-15,22,27
2020-04-15,23,57
2020-04-16,0,16
2020-04-16,1,73
2020-04-16,2,64
2020-04-16,5,2
2020-04-16,6,65
2020-04-16,7,99
2020-04-16,8,73
2020-04-16,9,57
2020-04-16,10,22
2020-04-16,11,62
2020-04-16,12,79
2020-04-16,13,102
2020-04-16,15,39
2020-04-16,16,54
2020-04-16,17,94
2020-04-16,18,52
2020-04-16,19,107
2020-04-16,20,101
2020-04-16,21,82
2020-04-16,22,24
2020-04-16,23,53
2020-04-17,0,24
2020-04-17,1,81
2020-04-17,2,99
2020-04-17,5,16
2020-04-17,6,93
2020-04-17,7,48
2020-04-17,8,34
2020-04-17,9,120
2020-04-17,10,88
2020-04-17,11,25
2020-04-17,12,60
2020-04-17,13,121
2020-04-17,14,30
2020-04-17,15,49
2020-04-17,16,101
2020-04-17,17,131
2020-04-17,18,113
2020-04-17,19,97
2020-04-17,20,100
2020-04-17,21,65
2020-04-17,22,38
2020-04-17,23,71
2020-04-18,0,21
2020-04-18,1,25
2020-04-18,2,100
2020-04-18,4,2
2020-04-18,5,11
2020-04-18,6,21
2020-04-18,7,62
2020-04-18,8,32
2020-04-18,9,84
2020-04-18,10,96
2020-04-18,11,136
2020-04-18,12,85
2020-04-18,13,153
2020-04-18,14,127
2020-04-18,15,92
2020-04-18,16,69
2020-04-18,17,97
2020-04-18,18,64
2020-04-18,19,57
2020-04-18,20,92
2020-04-18,21,42
2020-04-18,22,50
2020-04-18,23,40
2020-04-19,0,34
2020-04-19,1,59
2020-04-19,2,67
2020-04-19,3,1
2020-04-19,5,68
2020-04-19,6,2
2020-04-19,7,86
2020-04-19,8,50
2020-04-19,9,80
2020-04-19,10,54
2020-04-19,11,48
2020-04-19,12,101
2020-04-19,13,42
2020-04-19,14,87
2020-04-19,15,137
2020-04-19,16,59
2020-04-19,17,73
2020-04-19,18,62
2020-04-19,19,119
2020-04-19,20,41
2020-04-19,21,55
2020-04-19,22,35
2020-04-19,23,36
2020-04-20,0,90
2020-04-20,2,21
2020-04-20,5,21
2020-04-20,6,5
2020-04-20,7,30
2020-04-20,8,103
2020-04-20,9,131
2020-04-20,10,41
2020-04-20,11,58
2020-04-20,12,27
2020-04-20,13,109
2020-04-20,14,55
2020-04-20,15,109
2020-04-20,16,61
2020-04-20,17,96
2020-04-20,18,108
2020-04-20,19,78
2020-04-20,20,20
2020-04-20,21,97
2020-04-20,22,65
2020-04-20,23,26
2020-04-21,0,42
2020-04-21,1,64
2020-04-21,3,27
2020-04-21,5,46
2020-04-21,6,59
2020-04-21,7,43
2020-04-21,8,98
2020-04-21,9,55
2020-04-21,10,47
2020-04-21,11,88
2020-04-21,12,21
2020-04-21,13,51
2020-04-21,14,58
2020-04-21,15,63
2020-04-21,16,20
2020-04-21,17,106
2020-04-21,18,75
2020-04-21,19,36
2020-04-21,20,102
2020-04-21,21,31
2020-04-21,22,19
2020-04-21,23,85
2020-04-22,0,80
2020-04-22,1,58
2020-04-22,3,32
2020-04-22,4,17
2020-04-22,5,12
2020-04-22,6,9
2020-04-22,7,88
2020-04-22,8,54
2020-04-22,9,25
2020-04-22,10,110
2020-04-22,11,38
2020-04-22,12,92
2020-04-22,13,74
2020-04-22,14,85
2020-04-22,15,27
2020-04-22,16,53
2020-04-22,17,131
2020-04-22,18,82
2020-04-22,19,108
2020-04-22,20,95
2020-04-22,21,43
2020-04-22,22,65
2020-04-22,23,81
2020-04-23,0,52
2020-04-23,3,24
2020-04-23,5,29
2020-04-23,6,89
2020-04-23,7,97
2020-04-23,8,61
2020-04-23,9,63
2020-04-23,10,53
2020-04-23,11,71
2020-04-23,12,25
2020-04-23,13,28
2020-04-23,14,90
2020-04-23,15,74
2020-04-23,16,112
2020-04-23,17,85
2020-04-23,18,118
2020-04-23,19,58
2020-04-23,20,37
2020-04-23,21,21
2020-04-23,22,50
2020-04-23,23,63
2020-04-24,0,62
2020-04-24,1,5
2020-04-24,2,82
2020-04-24,4,15
2020-04-24,5,53
2020-04-24,6,99
2020-04-24,7,77
2020-04-24,8,90
2020-04-24,9,26
2020-04-24,12,36
2020-04-24,13,56
2020-04-24,14,43
2020-04-24,15,52
2020-04-24,16,63
2020-04-24,17,117
2020-04-24,18,81
2020-04-24,19,68
2020-04-24,20,37
2020-04-24,21,46
2020-04-24,22,122
2020-04-24,23,53
2020-04-25,0,14
2020-04-25,1,26
2020-04-25,2,88
2020-04-25,3,15
2020-04-25,4,22
2020-04-25,6,39
2020-04-25,7,47
2020-04-25,8,93
2020-04-25,9,61
2020-04-25,10,143
2020-04-25,11,90
2020-04-25,12,122
2020-04-25,13,108
2020-04-25,14,88
2020-04-25,15,98
2020-04-25,16,102
2020-04-25,17,101
2020-04-25,18,134
2020-04-25,19,103
2020-04-25,20,39
2020-04-25,21,92
2020-04-25,22,100
2020-04-25,23,104
2020-04-26,0,67
2020-04-26,1,43
2020-04-26,2,43
2020-04-26,3,99
2020-04-26,4,75
2020-04-26,6,42
2020-04-26,7,91
2020-04-26,8,13
2020-04-26,9,48
2020-04-26,10,69
2020-04-26,11,90
2020-04-26,12,100
2020-04-26,13,92
2020-04-26,14,58
2020-04-26,15,72
2020-04-26,16,95
2020-04-26,17,80
2020-04-26,18,46
2020-04-26,19,76
2020-04-26,20,84
2020-04-26,21,111
2020-04-26,22,100
2020-04-27,0,100
2020-04-27,1,24
2020-04-27,5,22
2020-04-27,6,22
2020-04-27,7,84
2020-04-27,8,111
2020-04-27,9,67
2020-04-27,10,42
2020-04-27,11,61
2020-04-27,12,66
2020-04-27,13,77
2020-04-27,14,34
2020-04-27,15,48
2020-04-27,16,120
2020-04-27,17,84
2020-04-27,18,101
2020-04-27,19,86
2020-04-27,20,58
2020-04-27,21,25
2020-04-27,22,75
2020-04-27,23,55
2020-04-28,0,34
2020-04-28,5,9
2020-04-28,6,53
2020-04-28,7,68
2020-04-28,8,66
2020-04-28,9,15
2020-04-28,10,110
2020-04-28,11,83
2020-04-28,12,110
2020-04-28,13,52
2020-04-28,14,51
2020-04-28,15,105
2020-04-28,16,105
2020-04-28,17,62
2020-04-28,18,127
2020-04-28,19,82
2020-04-28,20,83
2020-04-28,21,103
2020-04-28,22,68
2020-04-28,23,23
2020-04-29,0,45
2020-04-29,1,76
2020-04-29,5,98
2020-04-29,6,22
2020-04-29,7,107
2020-04-29,8,75
2020-04-29,9,84
2020-04-29,10,33
2020-04-29,11,103
2020-04-29,12,78
2020-04-29,13,32
2020-04-29,14,40
2020-04-29,15,30
2020-04-29,16,87
2020-04-29,17,135
2020-04-29,18,71
2020-04-29,19,90
2020-04-29,20,48
2020-04-29,21,90
2020-04-29,22,20
2020-04-29,23,42
2020-04-30,0,77
2020-04-30,2,36
2020-04-30,5,93
2020-04-30,6,21
2020-04-30,7,113
2020-04-30,8,108
2020-04-30,9,114
2020-04-30,10,17
2020-04-30,11,102
2020-04-30,12,56
2020-04-30,13,57
2020-04-30,14,38
2020-04-30,15,67
2020-04-30,16,124
2020-04-30,17,109
2020-04-30,18,117
2020-04-30,19,133
2020-04-30,20,102
2020-04-30,21,104
2020-04-30,22,79
2020-04-30,23,68
2020-05-01,0,88
2020-05-01,1,6
2020-05-01,2,56
2020-05-01,3,91
2020-05-01,4,7
2020-05-01,5,26
2020-05-01,6,34
2020-05-01,7,74
2020-05-01,8,54
2020-05-01,9,32
2020-05-01,10,66
2020-05-01,11,67
2020-05-01,12,118
2020-05-01,13,89
2020-05-01,14,67
2020-05-01,15,107
2020-05-01,16,87
2020-05-01,17,74
2020-05-01,18,72
2020-05-01,19,64
2020-05-01,20,48
2020-05-01,21,52
2020-05-01,22,61
2020-05-01,23,104
2020-05-02,0,106
2020-05-02,1,32
2020-05-02,2,10
2020-05-02,3,66
2020-05-02,4,1
2020-05-02,6,16
2020-05-02,7,74
2020-05-02,8,67
2020-05-02,9,119
2020-05-02,10,104
2020-05-02,11,179
2020-05-02,12,129
2020-05-02,13,133
2020-05-02,14,82
2020-05-02,15,86
2020-05-02,16,148
2020-05-02,17,105
2020-05-02,18,61
2020-05-02,19,85
2020-05-02,20,47
2020-05-02,21,93
2020-05-02,22,35
2020-05-02,23,43
2020-05-03,0,109
2020-05-03,1,77
2020-05-03,2,30
2020-05-03,5,86
2020-05-03,7,99
2020-05-03,8,59
2020-05-03,9,65
2020-05-03,10,83
2020-05-03,11,156
2020-05-03,12,187
2020-05-03,13,163
2020-05-03,14,95
2020-05-03,15,159
2020-05-03,16,101
2020-05-03,17,61
2020-05-03,18,132
2020-05-03,19,111
2020-05-03,20,95
2020-05-03,21,112
2020-05-03,22,57
2020-05-03,23,58
2020-05-04,0,95
2020-05-04,1,104
2020-05-04,2,93
2020-05-04,3,25
2020-05-04,4,64
2020-05-04,5,44
2020-05-04,6,93
2020-05-04,7,27
2020-05-04,8,73
2020-05-04,9,95
2020-05-04,10,107
2020-05-04,11,65
2020-05-04,12,115
2020-05-04,13,79
2020-05-04,14,129
2020-05-04,15,102
2020-05-04,16,153
2020-05-04,17,99
2020-05-04,18,104
2020-05-04,19,43
2020-05-04,20,56
2020-05-04,21,27
2020-05-04,22,53
2020-05-04,23,98
2020-05-05,0,27
2020-05-05,4,52
2020-05-05,5,32
2020-05-05,6,95
2020-05-05,7,65
2020-05-05,8,36
2020-05-05,9,98
2020-05-05,10,35
2020-05-05,11,30
2020-05-05,12,33
2020-05-05,13,59
2020-05-05,14,31
2020-05-05,15,97
2020-05-05,16,48
2020-05-05,17,84
2020-05-05,18,93
2020-05-05,19,52
2020-05-05,20,47
2020-05-05,21,91
2020-05-05,22,83
2020-05-05,23,14
2020-05-06,0,46
2020-05-06,5,46
2020-05-06,6,73
2020-05-06,7,56
2020-05-06,8,68
2020-05-06,9,131
2020-05-06,10,109
2020-05-06,11,41
2020-05-06,12,24
2020-05-06,13,34
2020-05-06,14,57
2020-05-06,15,51
2020-05-06,16,36
2020-05-06,17,96
2020-05-06,18,109
2020-05-06,19,21
2020-05-06,20,54
2020-05-06,21,97
2020-05-06,22,92
2020-05-06,23,77
2020-05-07,0,19
2020-05-07,5,85
2020-05-07,6,65
2020-05-07,7,66
2020-05-07,8,78
2020-05-07,9,33
2020-05-07,10,113
2020-05-07,11,82
2020-05-07,12,55
2020-05-07,13,46
2020-05-07,14,81
2020-05-07,15,46
2020-05-07,16,83
2020-05-07,17,82
2020-05-07,18,49
2020-05-07,19,21
2020-05-07,20,10
2020-05-07,21,49
2020-05-07,22,79
2020-05-07,23,98
2020-05-08,0,30
2020-05-08,1,25
2020-05-08,2,44
2020-05-08,3,24
2020-05-08,5,69
2020-05-08,6,51
2020-05-08,7,69
2020-05-08,8,125
2020-05-08,9,57
2020-05-08,10,38
2020-05-08,11,104
2020-05-08,12,59
2020-05-08,13,128
2020-05-08,14,81
2020-05-08,15,110
2020-05-08,16,101
2020-05-08,17,147
2020-05-08,18,113
2020-05-08,19,92
2020-05-08,20,53
2020-05-08,21,38
2020-05-08,22,108
2020-05-08,23,36
2020-05-09,0,100
2020-05-09,1,17
2020-05-09,2,72
2020-05-09,3,3
2020-05-09,4,3
2020-05-09,5,100
2020-05-09,7,52
2020-05-09,8,50
2020-05-09,9,17
2020-05-09,10,65
2020-05-09,11,138
2020-05-09,12,107
2020-05-09,13,100
2020-05-09,14,116
2020-05-09,15,140
2020-05-09,16,155
2020-05-09,17,133
2020-05-09,18,107
2020-05-09,19,109
2020-05-09,20,87
2020-05-09,21,56
2020-05-09,22,101
2020-05-09,23,29
2020-05-10,0,16
2020-05-10,1,53
2020-05-10,2,47
2020-05-10,3,55
2020-05-10,4,3
2020-05-10,5,23
2020-05-10,7,76
2020-05-10,8,82
2020-05-10,9,111
2020-05-10,10,90
2020-05-10,11,106
2020-05-10,12,102
2020-05-10,13,65
2020-05-10,14,138
2020-05-10,15,86
2020-05-10,16,83
2020-05-10,17,142
2020-05-10,18,137
2020-05-10,19,112
2020-05-10,20,86
2020-05-10,21,83
2020-05-10,22,44
2020-05-10,23,91
2020-05-11,1,89
2020-05-11,2,96
2020-05-11,5,85
2020-05-11,6,99
2020-05-11,7,36
2020-05-11,8,104
2020-05-11,9,124
2020-05-11,10,97
2020-05-11,11,55
2020-05-11,12,70
2020-05-11,13,61
2020-05-11,14,107
2020-05-11,15,133
2020-05-11,16,78
2020-05-11,17,41
2020-05-11,18,68
2020-05-11,19,52
2020-05-11,20,52
2020-05-11,21,114
2020-05-11,22,11
2020-05-11,23,6
2020-05-12,0,8
2020-05-12,1,58
2020-05-12,2,56
2020-05-12,3,65
2020-05-12,4,39
2020-05-12,5,62
2020-05-12,6,90
2020-05-12,7,81
2020-05-12,8,41
2020-05-12,9,58
2020-05-12,10,21
2020-05-12,11,96
2020-05-12,12,44
2020-05-12,13,108
2020-05-12,14,79
2020-05-12,15,103
2020-05-12,16,108
2020-05-12,17,93
2020-05-12,18,93
2020-05-12,19,87
2020-05-12,20,60
2020-05-12,21,79
2020-05-12,22,78
2020-05-12,23,89
2020-05-13,0,104
2020-05-13,1,58
2020-05-13,6,8
2020-05-13,7,34
2020-05-13,8,93
2020-05-13,9,105
2020-05-13,10,50
2020-05-13,11,101
2020-05-13,12,13
2020-05-13,13,55
2020-05-13,14,36
2020-05-13,15,111
2020-05-13,16,40
2020-05-13,17,120
2020-05-13,18,99
2020-05-13,19,118
2020-05-13,20,25
2020-05-13,21,42
2020-05-13,22,58
2020-05-13,23,42
2020-05-14,0,48
2020-05-14,1,75
2020-05-14,2,12
2020-05-14,6,44
2020-05-14,7,21
2020-05-14,8,37
2020-05-14,9,40
2020-05-14,10,29
2020-05-14,11,81
2020-05-14,12,59
2020-05-14,13,120
2020-05-14,14,120
2020-05-14,15,51
2020-05-14,16,102
2020-05-14,17,97
2020-05-14,18,129
2020-05-14,19,106
2020-05-14,20,43
2020-05-14,21,87
2020-05-14,22,24
2020-05-14,23,49
2020-05-15,0,77
2020-05-15,1,50
2020-05-15,2,92
2020-05-15,3,90
2020-05-15,4,14
2020-05-15,5,68
2020-05-15,6,45
2020-05-15,7,37
2020-05-15,8,53
2020-05-15,9,47
2020-05-15,10,89
2020-05-15,11,76
2020-05-15,12,75
2020-05-15,13,74
2020-05-15,14,112
2020-05-15,15,101
2020-05-15,16,99
2020-05-15,17,122
2020-05-15,18,107
2020-05-15,19,65
2020-05-15,20,118
2020-05-15,21,116
2020-05-15,22,41
2020-05-15,23,75
2020-05-16,0,70
2020-05-16,1,100
2020-05-16,2,34
2020-05-16,4,74
2020-05-16,5,67
2020-05-16,6,91
2020-05-16,7,17
2020-05-16,8,11
2020-05-16,9,54
2020-05-16,10,61
2020-05-16,11,54
2020-05-16,12,149
2020-05-16,13,81
2020-05-16,14,125
2020-05-16,15,94
2020-05-16,16,79
2020-05-16,17,116
2020-05-16,18,68
2020-05-16,19,47
2020-05-16,20,73
2020-05-16,21,80
2020-05-16,22,81
2020-05-16,23,71
2020-05-17,0,30
2020-05-17,1,80
2020-05-17,2,66
2020-05-17,3,75
2020-05-17,4,67
2020-05-17,5,48
2020-05-17,6,81
2020-05-17,7,53
2020-05-17,8,35
2020-05-17,9,33
2020-05-17,10,42
2020-05-17,11,82
2020-05-17,12,140
2020-05-17,13,110
2020-05-17,14,124
2020-05-17,15,119
2020-05-17,16,114
2020-05-17,17,127
2020-05-17,18,157
2020-05-17,19,105
2020-05-17,20,33
2020-05-17,21,54
2020-05-17,22,26
2020-05-17,23,24
2020-05-18,0,80
2020-05-18,1,21
2020-05-18,2,51
2020-05-18,5,2
2020-05-18,6,84
2020-05-18,7,88
2020-05-18,8,70
2020-05-18,9,117
2020-05-18,10,104
2020-05-18,11,35
2020-05-18,12,63
2020-05-18,13,104
2020-05-18,14,69
2020-05-18,15,88
2020-05-18,16,90
2020-05-18,17,63
2020-05-18,18,108
2020-05-18,19,93
2020-05-18,20,74
2020-05-18,21,47
2020-05-18,22,21
2020-05-18,23,29
2020-05-19,0,60
2020-05-19,5,14
2020-05-19,6,37
2020-05-19,7,98
2020-05-19,8,112
2020-05-19,9,52
2020-05-19,10,109
2020-05-19,11,49
2020-05-19,12,77
2020-05-19,13,29
2020-05-19,14,106
2020-05-19,15,65
2020-05-19,16,120
2020-05-19,17,88
2020-05-19,18,132
2020-05-19,19,69
2020-05-19,20,36
2020-05-19,21,29
2020-05-19,22,20
2020-05-19,23,84
2020-05-20,0,46
2020-05-20,1,27
2020-05-20,2,17
2020-05-20,5,12
2020-05-20,6,56
2020-05-20,7,112
2020-05-20,8,78
2020-05-20,9,45
2020-05-20,10,125
2020-05-20,11,70
2020-05-20,12,121
2020-05-20,13,120
2020-05-20,14,43
2020-05-20,15,31
2020-05-20,16,46
2020-05-20,17,77
2020-05-20,18,71
2020-05-20,19,57
2020-05-20,20,54
2020-05-20,21,30
2020-05-20,22,57
2020-05-20,23,105
2020-05-21,0,1
2020-05-21,1,67
2020-05-21,2,80
2020-05-21,5,2
2020-05-21,7,44
2020-05-21,8,113
2020-05-21,9,109
2020-05-21,10,109
2020-05-21,11,83
2020-05-21,12,121
2020-05-21,13,82
2020-05-21,14,44
2020-05-21,15,95
2020-05-21,16,89
2020-05-21,17,80
2020-05-21,18,89
2020-05-21,19,39
2020-05-21,20,113
2020-05-21,21,112
2020-05-21,22,54
