unique_id,ds,y
F-173,2023-08-01,40.0
F-174,2023-08-01,121.0
F-175,2023-08-01,389.0
F-176,2023-08-01,0.0
F-177,2023-08-01,0.0
F-178,2023-08-01,83.0
F-179,2023-08-01,147.0
F-180,2023-08-01,0.0
F-181,2023-08-01,101.0
F-182,2023-08-01,555.0
F-183,2023-08-01,499.0
F-184,2023-08-01,370.0
F-185,2023-08-01,0.0
F-186,2023-08-01,186.0
F-187,2023-08-01,30.0
F-188,2023-08-01,106.0
F-189,2023-08-01,267.0
F-190,2023-08-01,232.0
F-191,2023-08-01,135.0
F-193,2023-08-01,0.0
F-194,2023-08-01,31.0
F-195,2023-08-01,158.0
F-196,2023-08-01,60.0
F-197,2023-08-01,182.0
F-198,2023-08-01,267.0
F-199,2023-08-01,153.0
F-200,2023-08-01,129.0
M-001,2023-08-01,65484.0
M-002,2023-08-01,49642.0
M-003,2023-08-01,14861.0
M-004,2023-08-01,20966.0
M-005,2023-08-01,28212.0
M-006,2023-08-01,41053.0
M-007,2023-08-01,9478.0
M-008,2023-08-01,3300.0
M-009,2023-08-01,6497.0
M-010,2023-08-01,4000.0
M-011,2023-08-01,2806.0
M-013,2023-08-01,3800.0
M-014,2023-08-01,4600.0
M-016,2023-08-01,4100.0
M-017,2023-08-01,3877.0
M-018,2023-08-01,1205.0
M-019,2023-08-01,2385.0
M-020,2023-08-01,0.0
M-021,2023-08-01,3005.0
M-022,2023-08-01,1756.0
M-023,2023-08-01,1300.0
M-024,2023-08-01,0.0
M-025,2023-08-01,300.0
M-026,2023-08-01,1800.0
M-027,2023-08-01,700.0
M-029,2023-08-01,1513.0
M-032,2023-08-01,784.0
M-033,2023-08-01,950.0
M-034,2023-08-01,2767.0
M-035,2023-08-01,1239.0
M-036,2023-08-01,1000.0
M-037,2023-08-01,4700.0
M-038,2023-08-01,625.0
M-039,2023-08-01,574.0
M-040,2023-08-01,794.0
M-041,2023-08-01,1000.0
M-042,2023-08-01,900.0
M-043,2023-08-01,0.0
M-044,2023-08-01,0.0
M-046,2023-08-01,944.0
M-047,2023-08-01,500.0
M-048,2023-08-01,774.0
M-049,2023-08-01,800.0
M-050,2023-08-01,1000.0
M-051,2023-08-01,1500.0
M-052,2023-08-01,561.0
M-053,2023-08-01,976.0
M-054,2023-08-01,531.0
M-056,2023-08-01,450.0
M-057,2023-08-01,1117.0
M-058,2023-08-01,1300.0
M-059,2023-08-01,587.0
M-060,2023-08-01,931.0
M-061,2023-08-01,0.0
M-062,2023-08-01,0.0
M-063,2023-08-01,704.0
M-064,2023-08-01,681.0
M-065,2023-08-01,388.0
M-066,2023-08-01,800.0
M-067,2023-08-01,200.0
M-068,2023-08-01,231.0
M-069,2023-08-01,0.0
M-070,2023-08-01,226.0
M-071,2023-08-01,408.0
M-072,2023-08-01,400.0
M-073,2023-08-01,200.0
M-074,2023-08-01,268.0
M-075,2023-08-01,234.0
M-076,2023-08-01,466.0
M-077,2023-08-01,79.0
M-078,2023-08-01,400.0
M-079,2023-08-01,63.0
M-080,2023-08-01,398.0
M-081,2023-08-01,0.0
M-082,2023-08-01,348.0
M-084,2023-08-01,246.0
M-085,2023-08-01,375.0
M-086,2023-08-01,373.0
M-087,2023-08-01,312.0
M-088,2023-08-01,365.0
M-089,2023-08-01,7.0
M-090,2023-08-01,189.0
M-092,2023-08-01,236.0
M-093,2023-08-01,0.0
M-094,2023-08-01,96.0
M-095,2023-08-01,254.0
M-096,2023-08-01,145.0
M-097,2023-08-01,221.0
M-098,2023-08-01,306.0
M-099,2023-08-01,200.0
M-100,2023-08-01,500.0
M-101,2023-08-01,30.0
M-102,2023-08-01,1002.0
M-103,2023-08-01,67.0
M-104,2023-08-01,825.0
M-105,2023-08-01,81.0
M-109,2023-08-01,154.0
M-110,2023-08-01,111.0
M-111,2023-08-01,100.0
M-112,2023-08-01,200.0
M-113,2023-08-01,350.0
M-114,2023-08-01,0.0
M-115,2023-08-01,131.0
M-116,2023-08-01,167.0
M-117,2023-08-01,0.0
M-118,2023-08-01,62.0
M-119,2023-08-01,262.0
M-120,2023-08-01,124.0
M-121,2023-08-01,227.0
M-122,2023-08-01,123.0
M-123,2023-08-01,177.0
M-124,2023-08-01,5.0
M-125,2023-08-01,105.0
M-126,2023-08-01,370.0
M-128,2023-08-01,5500.0
M-129,2023-08-01,299.0
M-130,2023-08-01,26.0
M-131,2023-08-01,121.0
M-133,2023-08-01,170.0
M-134,2023-08-01,4.0
M-135,2023-08-01,111.0
M-136,2023-08-01,0.0
M-137,2023-08-01,54.0
M-138,2023-08-01,150.0
M-139,2023-08-01,0.0
M-141,2023-08-01,153.0
M-142,2023-08-01,0.0
M-145,2023-08-01,150.0
M-146,2023-08-01,104.0
M-147,2023-08-01,92.0
M-149,2023-08-01,20.0
M-150,2023-08-01,0.0
M-151,2023-08-01,64.0
M-152,2023-08-01,0.0
M-153,2023-08-01,7.0
M-155,2023-08-01,1.0
M-156,2023-08-01,0.0
M-157,2023-08-01,77.0
M-158,2023-08-01,21.0
M-159,2023-08-01,174.0
M-160,2023-08-01,118.0
M-161,2023-08-01,14.0
M-162,2023-08-01,111.0
M-163,2023-08-01,42.0
M-164,2023-08-01,88.0
M-165,2023-08-01,186.0
M-166,2023-08-01,0.0
M-167,2023-08-01,42.0
M-168,2023-08-01,71.0
M-169,2023-08-01,69.0
M-171,2023-08-01,124.0
M-172,2023-08-01,300.0
M-173,2023-08-01,51.0
M-174,2023-08-01,70.0
M-175,2023-08-01,13.0
M-176,2023-08-01,193.0
M-179,2023-08-01,66.0
M-180,2023-08-01,40.0
M-181,2023-08-01,66.0
M-182,2023-08-01,70.0
M-183,2023-08-01,0.0
M-184,2023-08-01,40.0
M-185,2023-08-01,107.0
M-186,2023-08-01,186.0
M-187,2023-08-01,43.0
M-188,2023-08-01,0.0
M-189,2023-08-01,66.0
M-190,2023-08-01,43.0
M-191,2023-08-01,35.0
M-192,2023-08-01,50.0
M-193,2023-08-01,0.0
M-194,2023-08-01,31.0
M-195,2023-08-01,32.0
M-197,2023-08-01,0.0
M-198,2023-08-01,47.0
M-200,2023-08-01,1.0
R-001,2023-08-01,500.0
R-002,2023-08-01,500.0
R-011,2023-08-01,120.0
R-017,2023-08-01,0.0
R-018,2023-08-01,160.0
R-019,2023-08-01,51.0
R-024,2023-08-01,60.0
R-025,2023-08-01,0.0
R-047,2023-08-01,7.0
R-055,2023-08-01,1.0
R-065,2023-08-01,32.0
R-067,2023-08-01,2.0
R-075,2023-08-01,2.0
R-086,2023-08-01,0.0
R-097,2023-08-01,1.0
F-001,2023-09-01,4443.0
F-002,2023-09-01,1543.0
F-003,2023-09-01,1472.0
F-004,2023-09-01,1787.0
F-005,2023-09-01,1433.0
F-006,2023-09-01,1746.0
F-007,2023-09-01,1170.0
F-008,2023-09-01,581.0
F-009,2023-09-01,639.0
F-010,2023-09-01,877.0
F-012,2023-09-01,955.0
F-013,2023-09-01,745.0
F-014,2023-09-01,228.0
F-015,2023-09-01,972.0
F-016,2023-09-01,485.0
F-017,2023-09-01,353.0
F-018,2023-09-01,1.0
F-019,2023-09-01,140.0
F-020,2023-09-01,457.0
F-021,2023-09-01,450.0
F-022,2023-09-01,497.0
F-023,2023-09-01,749.0
F-024,2023-09-01,658.0
F-025,2023-09-01,8.0
F-026,2023-09-01,687.0
F-027,2023-09-01,420.0
F-028,2023-09-01,717.0
F-029,2023-09-01,266.0
F-030,2023-09-01,417.0
F-031,2023-09-01,300.0
F-032,2023-09-01,624.0
F-033,2023-09-01,585.0
F-034,2023-09-01,265.0
F-035,2023-09-01,382.0
F-036,2023-09-01,120.0
F-037,2023-09-01,564.0
F-038,2023-09-01,523.0
F-039,2023-09-01,362.0
F-040,2023-09-01,549.0
F-041,2023-09-01,535.0
F-042,2023-09-01,150.0
F-043,2023-09-01,120.0
F-044,2023-09-01,204.0
F-045,2023-09-01,529.0
F-046,2023-09-01,553.0
F-047,2023-09-01,159.0
F-048,2023-09-01,709.0
F-049,2023-09-01,362.0
F-050,2023-09-01,113.0
F-051,2023-09-01,0.0
F-052,2023-09-01,273.0
F-053,2023-09-01,261.0
F-054,2023-09-01,471.0
F-055,2023-09-01,299.0
F-056,2023-09-01,618.0
F-057,2023-09-01,444.0
F-058,2023-09-01,164.0
F-059,2023-09-01,58.0
F-060,2023-09-01,262.0
F-061,2023-09-01,425.0
F-062,2023-09-01,567.0
F-064,2023-09-01,619.0
F-065,2023-09-01,230.0
F-066,2023-09-01,306.0
F-067,2023-09-01,40.0
F-068,2023-09-01,223.0
F-069,2023-09-01,492.0
F-070,2023-09-01,262.0
F-071,2023-09-01,92.0
F-072,2023-09-01,448.0
F-073,2023-09-01,361.0
F-074,2023-09-01,211.0
F-075,2023-09-01,393.0
F-076,2023-09-01,175.0
F-077,2023-09-01,874.0
F-078,2023-09-01,203.0
F-079,2023-09-01,416.0
F-080,2023-09-01,353.0
F-081,2023-09-01,479.0
F-082,2023-09-01,137.0
F-083,2023-09-01,219.0
F-084,2023-09-01,358.0
F-085,2023-09-01,238.0
F-087,2023-09-01,250.0
F-088,2023-09-01,126.0
F-089,2023-09-01,0.0
F-091,2023-09-01,447.0
F-092,2023-09-01,126.0
F-093,2023-09-01,242.0
F-094,2023-09-01,31.0
F-095,2023-09-01,490.0
F-096,2023-09-01,90.0
F-097,2023-09-01,112.0
F-098,2023-09-01,66.0
F-099,2023-09-01,293.0
F-100,2023-09-01,51.0
F-101,2023-09-01,1.0
F-102,2023-09-01,211.0
F-103,2023-09-01,176.0
F-104,2023-09-01,165.0
F-105,2023-09-01,1057.0
F-106,2023-09-01,269.0
F-107,2023-09-01,234.0
F-108,2023-09-01,138.0
F-109,2023-09-01,338.0
F-110,2023-09-01,112.0
F-111,2023-09-01,625.0
F-112,2023-09-01,289.0
F-113,2023-09-01,159.0
F-114,2023-09-01,277.0
F-115,2023-09-01,483.0
F-116,2023-09-01,135.0
F-117,2023-09-01,287.0
F-118,2023-09-01,411.0
F-119,2023-09-01,186.0
F-120,2023-09-01,40.0
F-122,2023-09-01,110.0
F-123,2023-09-01,704.0
F-124,2023-09-01,338.0
F-125,2023-09-01,395.0
F-126,2023-09-01,140.0
F-127,2023-09-01,332.0
F-128,2023-09-01,155.0
F-129,2023-09-01,30.0
F-130,2023-09-01,246.0
F-131,2023-09-01,40.0
F-132,2023-09-01,328.0
F-133,2023-09-01,527.0
F-134,2023-09-01,144.0
F-135,2023-09-01,0.0
F-136,2023-09-01,204.0
F-137,2023-09-01,146.0
F-138,2023-09-01,192.0
F-139,2023-09-01,418.0
F-140,2023-09-01,477.0
F-141,2023-09-01,0.0
F-142,2023-09-01,10.0
F-143,2023-09-01,285.0
F-145,2023-09-01,0.0
F-146,2023-09-01,301.0
F-147,2023-09-01,181.0
F-148,2023-09-01,260.0
F-149,2023-09-01,208.0
F-150,2023-09-01,156.0
F-153,2023-09-01,150.0
F-154,2023-09-01,0.0
F-155,2023-09-01,209.0
F-156,2023-09-01,398.0
F-157,2023-09-01,225.0
F-158,2023-09-01,150.0
F-159,2023-09-01,248.0
F-160,2023-09-01,214.0
F-161,2023-09-01,32.0
F-162,2023-09-01,199.0
F-164,2023-09-01,112.0
F-165,2023-09-01,0.0
F-166,2023-09-01,192.0
F-167,2023-09-01,352.0
F-168,2023-09-01,0.0
F-169,2023-09-01,214.0
F-170,2023-09-01,260.0
F-171,2023-09-01,113.0
F-172,2023-09-01,240.0
F-173,2023-09-01,280.0
F-174,2023-09-01,90.0
F-175,2023-09-01,399.0
F-176,2023-09-01,0.0
F-177,2023-09-01,0.0
F-178,2023-09-01,99.0
F-179,2023-09-01,475.0
F-180,2023-09-01,0.0
F-181,2023-09-01,140.0
F-182,2023-09-01,567.0
F-183,2023-09-01,395.0
F-184,2023-09-01,294.0
F-185,2023-09-01,1.0
F-186,2023-09-01,134.0
F-187,2023-09-01,180.0
F-188,2023-09-01,102.0
F-189,2023-09-01,254.0
F-190,2023-09-01,43.0
F-191,2023-09-01,55.0
F-193,2023-09-01,12.0
F-194,2023-09-01,29.0
F-195,2023-09-01,146.0
F-196,2023-09-01,300.0
F-197,2023-09-01,85.0
F-198,2023-09-01,145.0
F-199,2023-09-01,133.0
F-200,2023-09-01,10.0
M-001,2023-09-01,65444.0
M-002,2023-09-01,44282.0
M-003,2023-09-01,14693.0
M-004,2023-09-01,22599.0
M-005,2023-09-01,24398.0
M-006,2023-09-01,46859.0
M-007,2023-09-01,7361.0
M-008,2023-09-01,3900.0
M-009,2023-09-01,6953.0
M-010,2023-09-01,5000.0
M-011,2023-09-01,3890.0
M-013,2023-09-01,5000.0
M-014,2023-09-01,3400.0
M-016,2023-09-01,2950.0
M-017,2023-09-01,3324.0
M-018,2023-09-01,822.0
M-019,2023-09-01,2590.0
M-020,2023-09-01,0.0
M-021,2023-09-01,3055.0
M-022,2023-09-01,1907.0
M-023,2023-09-01,1450.0
M-024,2023-09-01,0.0
M-025,2023-09-01,700.0
M-026,2023-09-01,1400.0
M-027,2023-09-01,1200.0
M-029,2023-09-01,1297.0
M-032,2023-09-01,1750.0
M-033,2023-09-01,1750.0
M-034,2023-09-01,3068.0
M-035,2023-09-01,1035.0
M-036,2023-09-01,1400.0
M-037,2023-09-01,3900.0
M-038,2023-09-01,213.0
M-039,2023-09-01,705.0
M-040,2023-09-01,831.0
M-041,2023-09-01,1100.0
M-042,2023-09-01,1028.0
M-043,2023-09-01,0.0
M-044,2023-09-01,0.0
M-046,2023-09-01,1292.0
M-047,2023-09-01,500.0
M-048,2023-09-01,305.0
M-049,2023-09-01,200.0
M-050,2023-09-01,1000.0
M-051,2023-09-01,1600.0
M-052,2023-09-01,772.0
M-053,2023-09-01,575.0
M-054,2023-09-01,738.0
M-056,2023-09-01,1106.0
M-057,2023-09-01,1212.0
M-058,2023-09-01,850.0
M-059,2023-09-01,705.0
M-060,2023-09-01,796.0
M-061,2023-09-01,0.0
M-062,2023-09-01,0.0
M-063,2023-09-01,344.0
M-064,2023-09-01,653.0
M-065,2023-09-01,467.0
M-066,2023-09-01,400.0
M-067,2023-09-01,400.0
M-068,2023-09-01,233.0
M-069,2023-09-01,0.0
M-070,2023-09-01,523.0
M-071,2023-09-01,510.0
M-072,2023-09-01,600.0
M-073,2023-09-01,300.0
M-074,2023-09-01,287.0
M-075,2023-09-01,159.0
M-076,2023-09-01,383.0
M-077,2023-09-01,108.0
M-078,2023-09-01,400.0
M-079,2023-09-01,116.0
M-080,2023-09-01,357.0
M-081,2023-09-01,0.0
M-082,2023-09-01,358.0
M-084,2023-09-01,173.0
M-085,2023-09-01,375.0
M-086,2023-09-01,361.0
M-087,2023-09-01,135.0
M-088,2023-09-01,260.0
M-089,2023-09-01,3.0
M-090,2023-09-01,40.0
M-092,2023-09-01,251.0
M-093,2023-09-01,0.0
M-094,2023-09-01,192.0
M-095,2023-09-01,265.0
M-096,2023-09-01,148.0
M-097,2023-09-01,237.0
M-098,2023-09-01,253.0
M-099,2023-09-01,0.0
M-100,2023-09-01,500.0
M-101,2023-09-01,103.0
M-102,2023-09-01,2.0
M-103,2023-09-01,77.0
M-104,2023-09-01,823.0
M-105,2023-09-01,125.0
M-109,2023-09-01,21.0
M-110,2023-09-01,163.0
M-111,2023-09-01,50.0
M-112,2023-09-01,160.0
M-113,2023-09-01,0.0
M-114,2023-09-01,0.0
M-115,2023-09-01,118.0
M-116,2023-09-01,174.0
M-117,2023-09-01,0.0
M-118,2023-09-01,18.0
M-119,2023-09-01,167.0
M-120,2023-09-01,108.0
M-121,2023-09-01,184.0
M-122,2023-09-01,109.0
M-123,2023-09-01,176.0
M-124,2023-09-01,0.0
M-125,2023-09-01,17.0
M-126,2023-09-01,408.0
M-128,2023-09-01,5500.0
M-129,2023-09-01,0.0
M-130,2023-09-01,14.0
M-131,2023-09-01,119.0
M-133,2023-09-01,0.0
M-134,2023-09-01,2.0
M-135,2023-09-01,116.0
M-136,2023-09-01,0.0
M-137,2023-09-01,65.0
M-138,2023-09-01,50.0
M-139,2023-09-01,0.0
M-141,2023-09-01,145.0
M-142,2023-09-01,0.0
M-145,2023-09-01,150.0
M-146,2023-09-01,85.0
M-147,2023-09-01,100.0
M-149,2023-09-01,30.0
M-150,2023-09-01,0.0
M-151,2023-09-01,76.0
M-152,2023-09-01,0.0
M-153,2023-09-01,25.0
M-155,2023-09-01,0.0
M-156,2023-09-01,50.0
M-157,2023-09-01,39.0
M-158,2023-09-01,49.0
M-159,2023-09-01,124.0
M-160,2023-09-01,130.0
M-161,2023-09-01,2.0
M-162,2023-09-01,115.0
M-163,2023-09-01,131.0
M-164,2023-09-01,63.0
M-165,2023-09-01,82.0
M-166,2023-09-01,0.0
M-167,2023-09-01,32.0
M-168,2023-09-01,94.0
M-169,2023-09-01,79.0
M-171,2023-09-01,111.0
M-172,2023-09-01,0.0
M-173,2023-09-01,3.0
M-174,2023-09-01,64.0
M-175,2023-09-01,80.0
M-176,2023-09-01,110.0
M-179,2023-09-01,54.0
M-180,2023-09-01,52.0
M-181,2023-09-01,143.0
M-182,2023-09-01,29.0
M-183,2023-09-01,0.0
M-184,2023-09-01,17.0
M-185,2023-09-01,38.0
M-186,2023-09-01,142.0
M-187,2023-09-01,54.0
M-188,2023-09-01,0.0
M-189,2023-09-01,79.0
M-190,2023-09-01,54.0
M-191,2023-09-01,54.0
M-192,2023-09-01,48.0
M-193,2023-09-01,0.0
M-194,2023-09-01,7.0
M-195,2023-09-01,53.0
M-197,2023-09-01,0.0
M-198,2023-09-01,70.0
M-200,2023-09-01,2.0
R-001,2023-09-01,1000.0
R-002,2023-09-01,1000.0
R-011,2023-09-01,180.0
R-017,2023-09-01,50.0
R-018,2023-09-01,100.0
R-019,2023-09-01,20.0
R-024,2023-09-01,0.0
R-025,2023-09-01,100.0
R-047,2023-09-01,9.0
R-055,2023-09-01,5.0
R-065,2023-09-01,30.0
R-067,2023-09-01,0.0
R-075,2023-09-01,3.0
R-086,2023-09-01,1.0
R-097,2023-09-01,2.0
F-001,2023-10-01,4416.0
F-002,2023-10-01,1538.0
F-003,2023-10-01,1608.0
F-004,2023-10-01,1469.0
F-005,2023-10-01,769.0
F-006,2023-10-01,1505.0
F-007,2023-10-01,1377.0
F-008,2023-10-01,965.0
F-009,2023-10-01,585.0
F-010,2023-10-01,836.0
F-012,2023-10-01,1097.0
F-013,2023-10-01,507.0
F-014,2023-10-01,625.0
F-015,2023-10-01,625.0
F-016,2023-10-01,475.0
F-017,2023-10-01,552.0
F-018,2023-10-01,0.0
F-019,2023-10-01,130.0
F-020,2023-10-01,636.0
F-021,2023-10-01,466.0
F-022,2023-10-01,692.0
F-023,2023-10-01,1004.0
F-024,2023-10-01,616.0
F-025,2023-10-01,0.0
F-026,2023-10-01,488.0
F-027,2023-10-01,486.0
F-028,2023-10-01,400.0
F-029,2023-10-01,315.0
F-030,2023-10-01,422.0
F-031,2023-10-01,547.0
F-032,2023-10-01,572.0
F-033,2023-10-01,1089.0
F-034,2023-10-01,602.0
F-035,2023-10-01,102.0
F-036,2023-10-01,0.0
F-037,2023-10-01,495.0
F-038,2023-10-01,510.0
F-039,2023-10-01,429.0
F-040,2023-10-01,634.0
F-041,2023-10-01,332.0
F-042,2023-10-01,277.0
F-043,2023-10-01,317.0
F-044,2023-10-01,540.0
F-045,2023-10-01,360.0
F-046,2023-10-01,467.0
F-047,2023-10-01,221.0
F-048,2023-10-01,541.0
F-049,2023-10-01,165.0
F-050,2023-10-01,190.0
F-051,2023-10-01,244.0
F-052,2023-10-01,330.0
F-053,2023-10-01,276.0
F-054,2023-10-01,241.0
F-055,2023-10-01,433.0
F-056,2023-10-01,473.0
F-057,2023-10-01,424.0
F-058,2023-10-01,227.0
F-059,2023-10-01,0.0
F-060,2023-10-01,271.0
F-061,2023-10-01,649.0
F-062,2023-10-01,313.0
F-064,2023-10-01,422.0
F-065,2023-10-01,184.0
F-066,2023-10-01,120.0
F-067,2023-10-01,70.0
F-068,2023-10-01,103.0
F-069,2023-10-01,388.0
F-070,2023-10-01,246.0
F-071,2023-10-01,6.0
F-072,2023-10-01,743.0
F-073,2023-10-01,580.0
F-074,2023-10-01,692.0
F-075,2023-10-01,308.0
F-076,2023-10-01,0.0
F-077,2023-10-01,1346.0
F-078,2023-10-01,302.0
F-079,2023-10-01,375.0
F-080,2023-10-01,524.0
F-081,2023-10-01,657.0
F-082,2023-10-01,325.0
F-083,2023-10-01,187.0
F-084,2023-10-01,471.0
F-085,2023-10-01,314.0
F-087,2023-10-01,210.0
F-088,2023-10-01,220.0
F-089,2023-10-01,0.0
F-091,2023-10-01,270.0
F-092,2023-10-01,127.0
F-093,2023-10-01,149.0
F-094,2023-10-01,1.0
F-095,2023-10-01,572.0
F-096,2023-10-01,170.0
F-097,2023-10-01,240.0
F-098,2023-10-01,94.0
F-099,2023-10-01,261.0
F-100,2023-10-01,489.0
F-101,2023-10-01,165.0
F-102,2023-10-01,224.0
F-103,2023-10-01,160.0
F-104,2023-10-01,200.0
F-105,2023-10-01,304.0
F-106,2023-10-01,333.0
F-107,2023-10-01,100.0
F-108,2023-10-01,150.0
F-109,2023-10-01,261.0
F-110,2023-10-01,352.0
F-111,2023-10-01,494.0
F-112,2023-10-01,213.0
F-113,2023-10-01,76.0
F-114,2023-10-01,265.0
F-115,2023-10-01,390.0
F-116,2023-10-01,354.0
F-117,2023-10-01,230.0
F-118,2023-10-01,454.0
F-119,2023-10-01,100.0
F-120,2023-10-01,248.0
F-122,2023-10-01,124.0
F-123,2023-10-01,582.0
F-124,2023-10-01,503.0
F-125,2023-10-01,196.0
F-126,2023-10-01,110.0
F-127,2023-10-01,383.0
F-128,2023-10-01,251.0
F-129,2023-10-01,35.0
F-130,2023-10-01,170.0
F-131,2023-10-01,110.0
F-132,2023-10-01,262.0
F-133,2023-10-01,558.0
F-134,2023-10-01,121.0
F-135,2023-10-01,0.0
F-136,2023-10-01,381.0
F-137,2023-10-01,176.0
F-138,2023-10-01,126.0
F-139,2023-10-01,463.0
F-140,2023-10-01,475.0
F-141,2023-10-01,0.0
F-142,2023-10-01,58.0
F-143,2023-10-01,212.0
F-145,2023-10-01,0.0
F-146,2023-10-01,292.0
F-147,2023-10-01,352.0
F-148,2023-10-01,80.0
F-149,2023-10-01,267.0
F-150,2023-10-01,174.0
F-153,2023-10-01,145.0
F-154,2023-10-01,0.0
F-155,2023-10-01,156.0
F-156,2023-10-01,157.0
F-157,2023-10-01,394.0
F-158,2023-10-01,120.0
F-159,2023-10-01,182.0
F-160,2023-10-01,170.0
F-161,2023-10-01,72.0
F-162,2023-10-01,132.0
F-164,2023-10-01,30.0
F-165,2023-10-01,0.0
F-166,2023-10-01,169.0
F-167,2023-10-01,311.0
F-168,2023-10-01,0.0
F-169,2023-10-01,216.0
F-170,2023-10-01,171.0
F-171,2023-10-01,351.0
F-172,2023-10-01,0.0
F-173,2023-10-01,180.0
F-174,2023-10-01,15.0
F-175,2023-10-01,216.0
F-176,2023-10-01,0.0
F-177,2023-10-01,0.0
F-178,2023-10-01,198.0
F-179,2023-10-01,429.0
F-180,2023-10-01,0.0
F-181,2023-10-01,181.0
F-182,2023-10-01,471.0
F-183,2023-10-01,504.0
F-184,2023-10-01,425.0
F-185,2023-10-01,4.0
F-186,2023-10-01,125.0
F-187,2023-10-01,100.0
F-188,2023-10-01,325.0
F-189,2023-10-01,241.0
F-190,2023-10-01,26.0
F-191,2023-10-01,168.0
F-193,2023-10-01,122.0
F-194,2023-10-01,32.0
F-195,2023-10-01,412.0
F-196,2023-10-01,0.0
F-197,2023-10-01,140.0
F-198,2023-10-01,185.0
F-199,2023-10-01,180.0
F-200,2023-10-01,4.0
M-001,2023-10-01,63792.0
M-002,2023-10-01,57014.0
M-003,2023-10-01,11249.0
M-004,2023-10-01,25187.0
M-005,2023-10-01,21752.0
M-006,2023-10-01,18801.0
M-007,2023-10-01,7593.0
M-008,2023-10-01,4800.0
M-009,2023-10-01,7293.0
M-010,2023-10-01,5000.0
M-011,2023-10-01,3075.0
M-013,2023-10-01,4400.0
M-014,2023-10-01,450.0
M-016,2023-10-01,3600.0
M-017,2023-10-01,3120.0
M-018,2023-10-01,837.0
M-019,2023-10-01,3651.0
M-020,2023-10-01,0.0
M-021,2023-10-01,3187.0
M-022,2023-10-01,1748.0
M-023,2023-10-01,1400.0
M-024,2023-10-01,0.0
M-025,2023-10-01,1260.0
M-026,2023-10-01,1700.0
M-027,2023-10-01,600.0
M-029,2023-10-01,1864.0
M-032,2023-10-01,995.0
M-033,2023-10-01,1750.0
M-034,2023-10-01,3517.0
M-035,2023-10-01,1151.0
M-036,2023-10-01,500.0
M-037,2023-10-01,4550.0
M-038,2023-10-01,918.0
M-039,2023-10-01,678.0
M-040,2023-10-01,1081.0
M-041,2023-10-01,902.0
M-042,2023-10-01,1015.0
M-043,2023-10-01,0.0
M-044,2023-10-01,0.0
M-046,2023-10-01,908.0
M-047,2023-10-01,450.0
M-048,2023-10-01,255.0
M-049,2023-10-01,300.0
M-050,2023-10-01,1250.0
M-051,2023-10-01,1500.0
M-052,2023-10-01,533.0
M-053,2023-10-01,1260.0
M-054,2023-10-01,812.0
M-056,2023-10-01,800.0
M-057,2023-10-01,1414.0
M-058,2023-10-01,2200.0
M-059,2023-10-01,516.0
M-060,2023-10-01,604.0
M-061,2023-10-01,0.0
M-062,2023-10-01,0.0
M-063,2023-10-01,20.0
M-064,2023-10-01,841.0
M-065,2023-10-01,444.0
M-066,2023-10-01,400.0
M-067,2023-10-01,200.0
M-068,2023-10-01,307.0
M-069,2023-10-01,0.0
M-070,2023-10-01,892.0
M-071,2023-10-01,618.0
M-072,2023-10-01,800.0
M-073,2023-10-01,300.0
M-074,2023-10-01,562.0
M-075,2023-10-01,256.0
M-076,2023-10-01,458.0
M-077,2023-10-01,304.0
M-078,2023-10-01,0.0
M-079,2023-10-01,65.0
M-080,2023-10-01,326.0
M-081,2023-10-01,100.0
M-082,2023-10-01,284.0
M-084,2023-10-01,107.0
M-085,2023-10-01,250.0
M-086,2023-10-01,339.0
M-087,2023-10-01,369.0
M-088,2023-10-01,344.0
M-089,2023-10-01,0.0
M-090,2023-10-01,0.0
M-092,2023-10-01,256.0
M-093,2023-10-01,0.0
M-094,2023-10-01,145.0
M-095,2023-10-01,82.0
M-096,2023-10-01,101.0
M-097,2023-10-01,230.0
M-098,2023-10-01,496.0
M-099,2023-10-01,600.0
M-100,2023-10-01,0.0
M-101,2023-10-01,55.0
M-102,2023-10-01,12.0
M-103,2023-10-01,75.0
M-104,2023-10-01,733.0
M-105,2023-10-01,109.0
M-109,2023-10-01,156.0
M-110,2023-10-01,146.0
M-111,2023-10-01,100.0
M-112,2023-10-01,100.0
M-113,2023-10-01,100.0
M-114,2023-10-01,0.0
M-115,2023-10-01,176.0
M-116,2023-10-01,160.0
M-117,2023-10-01,0.0
M-118,2023-10-01,50.0
M-119,2023-10-01,170.0
M-120,2023-10-01,103.0
M-121,2023-10-01,121.0
M-122,2023-10-01,60.0
M-123,2023-10-01,154.0
M-124,2023-10-01,0.0
M-125,2023-10-01,24.0
M-126,2023-10-01,347.0
M-128,2023-10-01,3800.0
M-129,2023-10-01,100.0
M-130,2023-10-01,18.0
M-131,2023-10-01,104.0
M-133,2023-10-01,100.0
M-134,2023-10-01,4.0
M-135,2023-10-01,133.0
M-136,2023-10-01,0.0
M-137,2023-10-01,44.0
M-138,2023-10-01,100.0
M-139,2023-10-01,16.0
M-141,2023-10-01,137.0
M-142,2023-10-01,0.0
M-145,2023-10-01,200.0
M-146,2023-10-01,81.0
M-147,2023-10-01,89.0
M-149,2023-10-01,36.0
M-150,2023-10-01,0.0
M-151,2023-10-01,73.0
M-152,2023-10-01,150.0
M-153,2023-10-01,34.0
